Rounded up rating,ratings_count,Genre,Class
4,10430,drama,no
4,7838,drama,no
4,15558,romance,no
5,11947,mystery,no
5,11604,fantasy,no
5,9349,#N/A,no
4,9136,drama,no
4,7826,mystery,no
4,10341,comedy,no
5,11562,fantasy,no
4,12298,young adult,no
4,10644,thriller,no
4,12450,young adult,no
4,12739,fantasy,no
5,11376,mystery,no
4,11642,drama,no
5,9714,#N/A,no
4,12133,young adult,no
4,13093,young adult,no
4,10532,drama,no
4,10607,#N/A,no
5,9823,#N/A,no
5,9121,#N/A,no
4,10994,romance,no
4,13964,romance,no
4,11645,fantasy,yes
4,11602,sci-fi,no
5,12220,fantasy,no
4,13354,romance,no
4,11953,young adult,no
5,12446,fantasy,no
4,12838,#N/A,no
5,8602,#N/A,no
4,16529,young adult,no
4,12663,fantasy,no
5,8320,thriller,no
5,8827,#N/A,no
4,14611,fantasy,yes
4,9312,#N/A,no
5,11291,fantasy,no
5,11706,mystery,no
5,9473,horror,no
5,17215,romance,no
4,9402,mystery,no
4,10688,drama,no
4,12391,fantasy,no
5,17714,romance,no
4,14923,romance,no
4,10987,thriller,no
4,9825,romance,no
4,10126,sci-fi,no
4,13795,fantasy,no
5,9551,mystery,no
5,20085,romance,no
5,12852,romance,no
5,13413,fantasy,no
4,8447,mystery,no
5,9922,#N/A,no
5,13105,#N/A,no
5,14964,romance,no
5,12491,christian,no
4,14222,young adult,no
4,7998,mystery,no
4,11315,romance,no
4,16286,young adult,no
4,11308,mystery,no
5,5911,fantasy,no
4,12686,sci-fi,no
4,11122,fantasy,no
5,11740,mystery,no
4,9611,mystery,no
4,13426,fantasy,no
4,9942,romance,no
4,10292,comedy,no
4,11572,thriller,no
4,10954,mystery,no
5,8354,#N/A,no
4,10464,romance,no
5,11045,young adult,no
4,13443,young adult,no
5,8057,mystery,no
4,13636,young adult,no
4,10414,horror,no
5,12510,fantasy,no
4,13291,mystery,no
4,8659,#N/A,no
4,11333,mystery,no
4,11041,mystery,no
5,9355,romance,no
4,8815,#N/A,no
5,9718,fantasy,no
5,9006,#N/A,no
5,12933,young adult,no
4,9050,drama,no
4,15160,fantasy,no
5,11856,drama,no
4,11079,romance,no
4,5804,romance,no
5,10000,mystery,no
4,9227,horror,no
4,11843,romance,no
5,13263,fantasy,no
5,8568,#N/A,no
5,11223,#N/A,no
5,18214,romance,no
4,5354,drama,no
5,10444,mystery,no
5,9867,#N/A,no
5,12833,mystery,no
4,9477,romance,no
5,11808,sci-fi,no
4,15026,fantasy,no
4,9789,comedy,no
5,11985,horror,no
4,12157,mystery,no
5,10518,#N/A,no
5,10755,fantasy,no
5,12918,fairy-tales,no
5,18327,romance,no
4,10944,mystery,no
4,10111,#N/A,no
4,10205,thriller,yes
4,10907,sci-fi,no
4,11777,mystery,no
4,10544,drama,no
4,12419,fantasy,no
4,13390,young adult,no
5,9715,romance,yes
4,15945,young adult,no
5,9246,comedy,no
4,9874,#N/A,no
5,8768,young adult,no
4,11207,romance,no
4,10901,thriller,no
5,11080,mystery,no
5,13828,fantasy,no
5,19790,fantasy,no
5,12408,mystery,no
5,9081,romance,no
4,7866,#N/A,no
5,11756,fantasy,no
5,12674,fantasy,no
4,11562,mystery,no
5,9835,#N/A,no
4,14219,romance,no
5,10496,mystery,no
4,11476,romance,no
5,11501,thriller,no
4,11612,thriller,yes
4,7903,romance,no
4,13464,young adult,no
5,10312,crime,no
4,14221,mystery,no
5,15230,young adult,no
5,13422,young adult,no
4,11259,fantasy,no
5,14108,romance,no
4,11215,comedy,no
3,9733,thriller,no
4,12388,young adult,no
4,12377,fantasy,no
4,10026,#N/A,no
4,10480,#N/A,no
5,8715,crime,no
5,10390,sci-fi,no
4,10214,drama,no
5,6980,drama,no
5,17345,romance,no
5,10884,mystery,no
4,9818,fantasy,no
4,9584,#N/A,no
5,9926,fantasy,no
5,12818,young adult,no
5,11884,romance,no
5,15859,fantasy,no
4,10075,#N/A,no
5,18371,romance,no
5,11325,fantasy,no
4,11263,thriller,no
4,8376,mystery,no
4,10265,drama,no
5,13391,romance,no
5,10938,mystery,no
5,10630,romance,no
4,10905,mystery,no
5,8094,#N/A,no
5,7318,romance,no
5,10563,#N/A,no
5,10679,sci-fi,no
4,11230,mystery,no
5,12499,comedy,no
5,9811,#N/A,no
4,9705,drama,yes
5,19059,romance,yes
4,17095,fantasy,no
5,4528,fantasy,no
4,7601,crime,no
5,12679,fantasy,no
4,10616,young adult,no
4,8381,#N/A,no
4,13239,fantasy,no
5,10703,romance,no
5,19965,romance,no
4,9662,crime,no
4,8980,young adult,no
4,9946,horror,yes
4,14540,fantasy,no
4,10663,#N/A,no
5,12747,fairy-tales,no
5,7311,#N/A,no
5,12614,young adult,no
4,13207,fantasy,no
5,10567,young adult,no
4,8753,#N/A,no
4,9081,comedy,no
4,12150,fantasy,no
5,10643,fantasy,no
5,8729,crime,no
4,10091,#N/A,no
4,14045,young adult,no
5,8969,crime,no
4,11518,fantasy,no
4,11318,mystery,no
4,9299,romance,no
5,9316,#N/A,no
4,17479,young adult,no
4,15206,young adult,no
5,8366,crime,no
4,11922,sci-fi,no
5,11261,mystery,no
5,2773,#N/A,no
5,8106,#N/A,no
5,10832,sci-fi,no
4,9701,fantasy,no
4,9308,mystery,no
4,12389,young adult,no
5,19241,romance,no
4,11685,horror,no
4,11760,thriller,no
5,18854,romance,no
4,11534,horror,no
4,9754,#N/A,no
4,15818,fantasy,no
5,13105,fantasy,no
3,10621,drama,no
4,11054,sci-fi,no
5,13282,young adult,no
4,12689,thriller,no
5,8890,#N/A,no
5,12700,drama,no
5,15890,romance,no
5,16727,romance,no
5,12499,young adult,no
5,12956,fairy-tales,no
4,12258,sci-fi,no
5,7823,young adult,no
5,11231,mystery,no
4,9459,fantasy,no
4,10365,#N/A,no
4,5434,#N/A,no
5,11499,horror,no
4,10831,comedy,no
5,11503,comedy,no
5,11535,crime,no
4,13779,fantasy,no
4,8882,mystery,no
5,13566,fantasy,no
4,12168,drama,no
4,10098,thriller,no
4,10893,thriller,no
4,12456,horror,no
4,9490,horror,no
5,11444,fantasy,no
5,11696,young adult,no
4,10424,thriller,no
5,15319,romance,no
4,9963,romance,no
4,11911,young adult,no
4,12132,mystery,no
4,15982,fantasy,no
5,10383,#N/A,no
4,9252,mystery,no
5,9560,crime,no
5,9875,#N/A,no
4,12508,mystery,no
4,10392,#N/A,no
4,9660,#N/A,no
4,12547,horror,no
5,10779,#N/A,no
4,6609,mystery,no
5,10632,young adult,no
4,16399,young adult,no
5,8532,sci-fi,no
4,13515,young adult,no
5,11616,young adult,yes
5,8458,fantasy,no
4,8424,mystery,no
4,17572,young adult,yes
5,9344,#N/A,no
5,17970,romance,no
5,18050,romance,no
4,10414,young adult,no
5,11023,drama,no
5,11576,fantasy,no
4,12631,mystery,no
3,12534,fantasy,no
4,11701,fantasy,yes
4,12299,romance,no
5,10271,drama,no
4,11184,mystery,no
4,12843,horror,no
5,11969,romance,no
5,13695,fantasy,no
5,8318,fantasy,no
4,11562,romance,no
5,17359,romance,no
5,9416,#N/A,no
4,7068,fantasy,no
5,8397,sci-fi,no
4,17710,romance,no
4,9313,drama,no
5,10368,sci-fi,no
4,10669,#N/A,no
5,8630,#N/A,no
4,6976,thriller,no
5,18690,romance,no
4,8666,mystery,no
5,10351,sci-fi,no
5,9592,horror,no
5,12232,fantasy,no
5,20891,romance,no
5,12020,mystery,no
5,10736,fantasy,no
5,9549,#N/A,no
5,11754,fantasy,no
5,7737,drama,no
5,17022,romance,no
5,11359,fantasy,no
4,10096,#N/A,no
5,9067,fantasy,no
4,18605,fantasy,no
4,9689,mystery,no
5,10663,horror,no
5,10432,mystery,no
4,9096,thriller,no
4,11078,fantasy,no
4,20313,fantasy,no
5,13380,#N/A,no
4,9819,#N/A,no
4,10610,mystery,no
5,16680,romance,no
5,19783,fantasy,no
4,12657,mystery,no
5,11914,young adult,no
4,12922,fantasy,no
5,11693,fantasy,no
4,8553,mystery,no
5,12447,romance,no
4,10840,fantasy,no
5,17052,fantasy,no
5,9891,#N/A,no
4,12033,fantasy,no
5,10458,#N/A,no
5,9944,romance,no
5,8944,romance,no
4,16311,fantasy,no
4,10113,thriller,no
4,8999,#N/A,no
4,12346,#N/A,no
4,12245,sci-fi,yes
5,13781,romance,no
4,10293,young adult,no
4,13606,fantasy,no
5,16348,drama,no
5,8935,romance,no
4,10334,mystery,no
5,14986,fantasy,no
4,12380,fantasy,no
5,8722,#N/A,no
4,9315,fantasy,no
5,9668,romance,no
5,7652,#N/A,no
5,10713,fantasy,no
5,20825,romance,no
5,9218,young adult,no
4,21524,romance,no
5,8344,crime,no
4,12580,fantasy,no
5,10765,horror,no
5,10379,romance,no
5,13765,young adult,no
4,9085,#N/A,no
4,11676,romance,no
5,10294,romance,no
5,11164,young adult,no
4,7894,crime,no
5,10332,disney,yes
4,10172,romance,no
5,3427,horror,no
4,11227,thriller,no
4,14459,mystery,no
4,10301,romance,no
4,8428,spy,no
5,10761,romance,no
5,10615,disney,yes
5,8639,sci-fi,no
5,20488,romance,no
5,9424,drama,no
5,14043,fantasy,no
5,12254,young adult,no
5,10331,sci-fi,no
4,9611,drama,no
5,15771,romance,no
4,9184,thriller,no
5,14445,fantasy,no
5,9486,romance,no
5,14256,romance,no
5,9647,fantasy,no
5,5953,comfort-food,no
5,17699,fantasy,no
5,15497,fantasy,no
5,13112,young adult,no
4,15848,young adult,no
5,11063,horror,yes
5,16371,fantasy,no
5,9792,fantasy,no
5,10544,romance,no
4,9531,romance,no
4,10037,mystery,no
4,10535,drama,no
5,12047,fantasy,no
5,12232,horror,no
5,17448,romance,no
5,17279,romance,no
4,8152,drama,no
5,11164,#N/A,no
4,12665,young adult,no
5,14153,young adult,no
4,10043,mystery,no
4,11649,mystery,no
5,10959,fantasy,no
4,11508,fantasy,no
4,11271,drama,no
4,16945,romance,no
5,18193,romance,no
5,12788,romance,no
5,11125,#N/A,no
4,11001,comedy,no
5,8317,fantasy,no
5,14009,fantasy,no
4,18463,romance,no
5,13110,romance,no
5,11757,romance,no
4,8084,romance,no
4,11098,drama,no
4,15216,romance,no
4,8405,crime,no
5,9873,romance,no
5,12468,romance,no
4,13299,fantasy,no
4,8999,romance,no
4,11104,romance,no
4,8683,comedy,no
4,13504,young adult,no
4,12897,suspense,no
4,9585,romance,no
5,8060,#N/A,no
5,8692,thriller,no
5,18822,fantasy,no
5,10837,romance,no
4,14318,romance,no
5,9933,#N/A,no
4,10415,romance,no
5,12022,young adult,no
5,10426,fantasy,no
4,6430,fantasy,no
5,17026,fantasy,no
4,9474,romance,no
5,12873,fantasy,no
5,12399,fantasy,no
4,10907,mystery,no
5,9020,mystery,no
4,13596,fantasy,no
4,10809,thriller,no
5,13322,fantasy,no
5,17118,romance,no
4,8724,#N/A,no
5,9269,crime,no
4,7917,#N/A,no
4,8911,mystery,no
4,10627,mystery,no
4,13260,young adult,no
4,10038,fantasy,no
5,18014,young adult,no
5,11906,fantasy,no
5,8923,horror,no
5,10729,romance,no
5,13772,fantasy,no
5,10154,romance,no
4,10642,drama,no
5,11107,fantasy,no
4,10505,thriller,no
5,15865,young adult,no
5,9512,#N/A,no
4,5939,#N/A,no
4,7822,romance,no
5,9066,spy,no
4,7748,drama,no
4,10020,mystery,no
4,10841,sci-fi,no
4,9302,romance,no
4,11245,mystery,no
5,9084,fantasy,no
4,9532,fantasy,no
5,12407,fantasy,no
5,8832,#N/A,no
4,10195,crime,no
4,9346,spy,no
4,10164,fantasy,no
5,10110,sci-fi,no
4,8795,fantasy,no
4,9781,mystery,no
5,9253,sci-fi,no
5,10561,young adult,no
4,10131,mystery,no
5,9081,romance,no
4,18391,romance,no
5,8297,young adult,no
4,10228,romance,no
5,15336,fantasy,no
4,10201,#N/A,no
5,6423,#N/A,no
5,7849,thriller,no
5,9438,#N/A,no
4,8225,comedy,no
5,9994,romance,no
5,10729,fantasy,no
5,10861,comedy,no
5,9680,fantasy,no
4,12712,young adult,no
4,15306,romance,no
5,11058,fantasy,no
5,20484,romance,no
4,16108,young adult,no
5,8066,#N/A,no
5,16112,romance,no
5,8422,#N/A,no
4,8585,#N/A,no
4,9132,#N/A,no
5,8201,crime,no
4,13806,fantasy,no
4,11514,romance,no
5,9421,fantasy,no
5,20451,romance,no
4,15696,fantasy,no
4,8692,romance,no
5,12438,young adult,no
4,11826,comedy,no
5,8218,fantasy,no
5,8888,#N/A,no
5,8732,thriller,no
4,10085,sci-fi,no
5,14051,mystery,no
5,7857,thriller,no
4,11325,#N/A,no
4,11515,drama,no
5,9082,fantasy,no
5,9264,fantasy,no
5,16437,romance,no
4,11604,young adult,no
5,7978,#N/A,no
4,9722,sci-fi,no
4,11424,mystery,no
5,14613,romance,no
4,11065,fantasy,no
4,9312,#N/A,no
4,9396,#N/A,no
5,12671,romance,no
5,7844,thriller,no
4,9638,comedy,no
5,9563,#N/A,no
5,11142,drama,yes
5,10153,horror,no
4,9878,fantasy,no
4,9092,drama,no
5,9685,romance,no
4,9349,#N/A,no
5,9325,#N/A,no
4,10347,drama,no
4,10793,romance,no
4,8181,romance,no
5,8356,young adult,no
5,11988,fantasy,yes
4,12391,romance,no
5,10594,thriller,no
4,9104,#N/A,no
4,7174,mystery,no
4,10733,sci-fi,no
4,6866,mystery,no
4,8250,fantasy,no
5,11245,romance,no
4,9608,romance,no
5,11474,romance,no
5,10743,romance,no
4,8642,young adult,no
5,11232,romance,no
5,8335,#N/A,no
4,9506,#N/A,no
4,4961,drama,no
5,12649,young adult,no
5,14560,romance,no
5,10692,fantasy,no
4,12080,young adult,no
5,7870,mystery,no
5,10663,fantasy,no
4,10552,fantasy,no
5,12519,fantasy,no
4,10428,thriller,no
5,9293,fantasy,no
4,4713,horror,no
4,11250,mystery,no
5,8850,#N/A,no
5,12890,young adult,no
5,10704,romance,no
5,15565,young adult,no
4,11929,young adult,no
5,16618,romance,no
5,9031,fantasy,no
4,8670,#N/A,no
5,7016,romance,no
5,15449,romance,no
4,7174,#N/A,no
4,11775,mystery,no
4,11264,fantasy,no
5,8055,fantasy,no
5,14739,romance,no
5,12978,young adult,no
4,7329,comedy,no
5,10798,young adult,no
4,17825,young adult,no
4,6874,romance,no
4,12817,young adult,no
5,14604,romance,no
5,9224,#N/A,no
5,11936,horror,no
4,13840,young adult,no
4,18122,romance,no
4,10018,romance,no
5,16245,romance,no
5,9654,drama,no
5,13977,romance,no
4,11563,crime,yes
5,15614,romance,no
4,8827,romance,no
5,16007,young adult,no
4,12658,fantasy,no
5,11229,fantasy,yes
4,10966,young adult,no
5,8000,#N/A,no
4,8036,#N/A,yes
5,12627,fantasy,no
5,16649,romance,no
5,11044,fantasy,no
5,7274,#N/A,no
5,14615,romance,no
5,11872,young adult,no
4,18318,fantasy,no
4,15460,young adult,no
4,9565,mystery,no
5,11001,crime,no
4,11529,young adult,no
4,14461,romance,no
5,11975,mystery,no
5,12013,mystery,no
4,10719,mystery,no
4,8021,#N/A,no
4,20373,fantasy,no
4,10394,sci-fi,no
4,11849,young adult,no
4,11837,young adult,no
4,9180,mystery,no
4,12827,fantasy,no
4,11021,sci-fi,no
5,9907,romance,no
4,12538,mystery,no
5,8261,fantasy,no
5,10441,young adult,no
4,11954,mystery,no
5,10698,mystery,no
4,9836,romance,no
4,11101,romance,no
4,10060,thriller,no
5,11755,fantasy,no
4,12108,young adult,no
4,10135,fantasy,no
4,8780,mystery,no
5,15138,romance,yes
5,10334,romance,no
5,16679,romance,no
5,14856,fantasy,no
4,9151,romance,yes
5,11076,fantasy,no
4,8565,#N/A,no
4,8945,#N/A,no
5,18124,romance,no
5,11579,mystery,no
4,10219,horror,no
4,12898,romance,no
4,11530,fantasy,no
4,6113,mystery,no
4,11539,romance,no
4,8118,thriller,no
4,9564,sci-fi,no
5,11405,sci-fi,no
4,10519,romance,no
4,10998,thriller,no
5,9736,#N/A,no
4,12936,fantasy,no
4,10684,fantasy,no
5,11051,#N/A,no
4,8254,romance,no
4,5178,mystery,no
4,11678,fantasy,no
5,8120,#N/A,no
4,9822,thriller,no
5,8680,sci-fi,no
5,11163,#N/A,no
5,9995,romance,no
5,5044,crime,no
4,7806,romance,no
4,9829,romance,no
4,9015,sci-fi,no
5,15464,romance,no
4,10590,thriller,no
4,10616,fantasy,no
4,11705,mystery,no
5,9249,crime,no
5,11015,romance,no
4,9071,thriller,no
4,11092,drama,no
5,8905,young adult,no
5,13072,fantasy,no
5,15547,crime,no
5,9016,#N/A,no
5,5468,#N/A,no
5,11240,young adult,no
4,13960,romance,no
4,11335,sci-fi,no
4,14745,romance,no
5,10462,fantasy,no
5,14408,young adult,no
5,8053,romance,no
5,11272,mystery,no
4,11285,mystery,no
5,10960,sci-fi,no
4,11544,young adult,no
4,11716,romance,no
4,5902,drama,no
5,16560,romance,no
4,9903,thriller,no
4,12335,mystery,no
4,10266,mystery,no
5,8206,fantasy,no
5,6691,young adult,no
5,9012,fantasy,no
4,12938,fantasy,no
5,9365,#N/A,no
5,8365,drama,no
4,9346,mystery,no
4,10271,mystery,no
5,8227,romance,no
4,5631,crime,no
5,9784,mystery,no
4,11146,young adult,no
5,13423,young adult,no
5,16516,romance,no
4,6917,crime,yes
4,13932,romance,no
4,13214,mystery,yes
5,9469,comedy,no
5,10772,#N/A,no
4,9292,romance,no
5,8984,fantasy,no
5,9365,sci-fi,no
4,14520,young adult,no
5,11063,young adult,no
5,8461,young adult,no
4,10729,fantasy,no
5,9481,fantasy,no
5,11307,#N/A,no
4,10985,fairy-tales,no
4,8823,mystery,no
4,10640,romance,no
4,12985,young adult,no
5,11363,mystery,no
4,10608,romance,no
4,8257,comedy,no
4,10687,romance,no
4,10389,comedy,no
4,10603,fantasy,no
5,10227,mystery,no
4,9285,horror,no
5,8783,#N/A,no
4,10602,young adult,no
5,6998,thriller,no
4,8112,spy,no
5,9712,#N/A,no
3,8507,sci-fi,no
5,10147,romance,no
5,10975,fantasy,no
5,12506,sci-fi,no
5,15692,young adult,yes
5,9565,mystery,no
5,8333,#N/A,no
4,10925,mystery,no
5,11597,romance,no
4,11402,young adult,no
4,9919,fantasy,no
5,8553,#N/A,no
5,20070,romance,no
5,12888,fantasy,no
5,8023,#N/A,no
4,10086,sci-fi,no
5,9311,fantasy,no
4,8974,horror,no
4,4281,sci-fi,no
4,10495,#N/A,no
4,17627,romance,no
4,9392,young adult,no
5,10177,romance,no
4,7925,fantasy,no
4,8641,mystery,no
5,15460,romance,no
4,10379,fantasy,no
4,9139,comedy,no
4,13576,young adult,no
4,10986,fantasy,no
5,9032,fantasy,no
4,9003,#N/A,no
4,8128,#N/A,no
4,16725,fantasy,no
5,12420,#N/A,no
5,19933,romance,no
4,9809,horror,no
5,10864,sci-fi,no
4,10202,fantasy,no
4,15300,fantasy,no
5,9309,#N/A,no
4,10189,young adult,no
4,8397,romance,no
5,9713,comedy,no
4,14101,young adult,no
5,7907,#N/A,no
5,32610,young adult,yes
5,7943,#N/A,no
5,9004,sci-fi,no
4,15967,romance,no
4,11397,young adult,no
4,10461,mystery,no
5,11587,sci-fi,no
4,8351,#N/A,no
5,11762,fantasy,no
5,10362,fantasy,no
4,8317,Contemporary,no
5,11310,romance,no
4,10933,sci-fi,no
4,6749,romance,no
5,14593,young adult,no
4,16310,romance,no
4,12454,mystery,no
5,9739,fantasy,no
5,9232,#N/A,no
4,9113,mystery,no
5,11638,fantasy,no
4,7171,comedy,no
5,13072,young adult,no
5,11458,mystery,no
5,18617,romance,no
4,10585,mystery,no
4,7514,sci-fi,no
4,10488,young adult,no
5,16435,fantasy,no
5,9443,fantasy,no
4,9332,young adult,no
4,10598,mystery,no
5,10472,fantasy,no
4,12113,mystery,no
4,17968,romance,no
5,7654,#N/A,no
4,11864,#N/A,no
4,5497,fantasy,no
4,9887,sci-fi,no
5,11106,young adult,no
5,11501,fantasy,no
4,7443,horror,no
4,13821,young adult,yes
4,9252,#N/A,no
4,10268,mystery,no
4,9316,thriller,no
5,11362,#N/A,no
4,12623,young adult,no
5,10509,romance,no
4,18622,fantasy,no
5,14286,romance,no
5,9629,drama,no
4,10587,#N/A,no
4,11017,fantasy,no
4,9630,young adult,no
5,7625,#N/A,no
4,7742,#N/A,no
5,11094,sci-fi,no
4,8513,mystery,no
4,8829,thriller,no
5,9021,#N/A,no
5,9196,#N/A,no
4,8450,mystery,no
4,9081,#N/A,no
4,10900,young adult,no
4,13619,young adult,no
4,9396,mystery,no
4,12069,fantasy,no
4,9106,mystery,no
4,11860,young adult,no
4,10292,comedy,no
4,8471,thriller,no
4,8027,mystery,no
4,9599,drama,no
4,9209,fantasy,no
5,12794,fantasy,no
4,9400,fantasy,no
4,11761,mystery,no
4,11099,young adult,no
4,10123,crime,no
5,9342,#N/A,no
5,10308,#N/A,no
4,9480,comedy,no
5,18854,romance,no
4,13092,fantasy,no
4,7784,fantasy,no
4,10784,thriller,no
5,15899,romance,no
5,11162,mystery,no
5,9946,sci-fi,no
4,7462,mystery,no
5,9601,fantasy,no
5,13000,fantasy,no
5,17312,fantasy,no
4,10200,comedy,no
5,8925,mystery,no
4,11289,#N/A,no
4,7204,#N/A,no
5,8655,#N/A,no
5,12259,fantasy,no
4,7990,horror,no
4,8768,#N/A,no
5,10274,young adult,no
5,10908,young adult,no
5,14593,fantasy,no
4,11029,mystery,no
4,10682,sci-fi,no
5,14244,mystery,no
4,11375,fantasy,no
5,16997,romance,no
5,7365,#N/A,no
4,8261,#N/A,no
5,16741,romance,no
5,10881,young adult,no
4,8825,horror,no
4,9421,fantasy,no
5,10006,thriller,no
4,10362,mystery,no
4,13585,fantasy,no
5,8344,#N/A,no
4,10900,drama,no
5,8260,#N/A,no
4,9263,fantasy,no
4,15637,young adult,no
5,15986,romance,no
4,12311,mystery,no
5,10738,romance,no
5,9029,fantasy,no
5,11174,romance,no
5,13821,fantasy,no
4,10788,sci-fi,no
4,5490,#N/A,no
5,8861,sci-fi,no
5,11933,young adult,no
5,4754,romance,no
4,12307,young adult,no
4,8057,young adult,no
5,14870,romance,no
5,10601,drama,no
4,11736,young adult,no
4,8619,young adult,no
4,10517,horror,no
5,11935,fantasy,no
5,10983,fantasy,no
4,16160,romance,no
5,7735,#N/A,no
4,8718,drama,no
4,8226,#N/A,no
4,8629,mystery,no
4,6058,#N/A,no
4,9008,romance,no
5,8669,sci-fi,no
5,8443,#N/A,no
4,9725,comedy,no
4,11643,sci-fi,no
5,9566,fantasy,no
5,11403,young adult,no
4,9280,#N/A,no
5,8916,fantasy,no
5,6822,romance,no
4,12494,romance,no
5,11293,romance,no
4,9622,mystery,no
5,9028,#N/A,no
5,14264,romance,no
5,10258,young adult,no
5,5110,sci-fi,no
4,9044,comedy,no
5,9213,sci-fi,no
4,13948,romance,no
5,7997,sci-fi,no
5,14502,young adult,no
5,11521,horror,no
4,10270,young adult,no
4,9188,fantasy,no
4,14135,young adult,no
4,7880,romance,no
5,11977,fantasy,no
5,13207,mystery,no
4,9144,mystery,no
4,9121,sci-fi,no
4,6123,#N/A,no
5,9124,#N/A,no
4,10432,young adult,no
5,9703,young adult,no
4,8812,fantasy,no
4,14713,romance,no
4,7736,romance,no
5,11397,#N/A,no
5,10362,sci-fi,no
4,8441,comedy,no
5,9408,romance,no
5,10648,young adult,no
4,7950,#N/A,no
4,12865,young adult,no
4,8683,thriller,no
5,8437,#N/A,yes
4,8182,#N/A,no
5,12019,#N/A,no
5,9711,fantasy,no
5,9308,young adult,no
4,8103,horror,no
4,10253,thriller,no
4,11527,romance,no
4,11534,fantasy,no
5,10972,fantasy,no
4,11306,fantasy,no
5,13598,romance,no
4,5012,sci-fi,no
5,9714,romance,no
5,9338,sci-fi,no
5,8344,horror,no
5,9843,romance,no
5,8306,horror,no
5,8229,horror,no
5,11174,romance,no
4,5497,fantasy,no
4,10068,drama,no
4,5687,drama,no
5,3799,crime,no
4,10705,thriller,no
5,7730,fantasy,no
4,8544,romance,no
4,7861,comedy,no
4,9788,thriller,no
4,9822,drama,no
4,13731,mystery,no
5,11063,fantasy,no
5,6805,thriller,no
5,11365,fantasy,no
5,10814,fantasy,no
5,9836,fairy-tales,yes
4,10358,romance,no
5,11376,fantasy,no
4,11036,fantasy,no
5,8297,mystery,no
5,14653,romance,no
5,8441,fantasy,no
5,13760,romance,no
5,7533,#N/A,no
4,10483,#N/A,no
4,7792,thriller,no
5,14209,romance,no
5,12198,romance,no
4,11497,young adult,no
4,10605,sci-fi,no
5,8317,#N/A,no
5,10891,romance,no
5,15403,romance,no
5,9247,disney,no
4,8492,#N/A,no
4,10211,mystery,no
5,8637,fantasy,no
5,11299,#N/A,no
4,8645,#N/A,no
5,10333,romance,no
4,13959,romance,no
5,8581,#N/A,no
5,10681,romance,no
4,10409,romance,no
4,7662,romance,no
4,10014,drama,no
4,8242,comedy,no
4,9726,mystery,no
4,8650,#N/A,no
4,9131,#N/A,no
5,9223,romance,no
5,18258,romance,no
4,11890,young adult,no
5,7328,fantasy,no
4,10449,drama,no
4,7668,mystery,no
4,9558,romance,no
5,12527,young adult,no
5,10443,young adult,no
5,13933,young adult,no
5,15968,romance,no
5,10229,fantasy,no
4,8164,#N/A,no
5,11823,sci-fi,no
5,13463,fantasy,no
5,10238,sci-fi,no
5,13327,fantasy,no
4,9934,thriller,no
5,10884,fantasy,no
4,8216,drama,no
4,15684,fantasy,no
4,12551,fantasy,no
4,8861,#N/A,no
5,4769,#N/A,no
4,5140,sci-fi,no
4,9727,drama,no
4,14422,young adult,no
4,8729,romance,no
4,10285,sci-fi,no
5,8267,#N/A,no
5,8099,#N/A,no
4,8978,thriller,no
5,9795,young adult,no
5,12760,sci-fi,no
4,17171,romance,no
5,13323,fantasy,no
5,9658,mystery,no
4,8477,romance,no
5,11957,fantasy,no
5,7739,#N/A,no
4,8907,romance,no
5,12775,fantasy,no
5,11282,fantasy,no
4,8423,#N/A,no
4,7974,thriller,no
4,13803,young adult,no
4,10763,young adult,no
4,13813,fantasy,no
4,10154,mystery,no
5,9287,drama,no
4,9794,mystery,no
5,10160,fantasy,no
4,8068,#N/A,no
5,8514,romance,no
4,16931,romance,no
