rating,Genre,ratings_count,adapted
4,#N/A,11283,no
4,fantasy,10203,no
4,#N/A,10342,no
4,sci-fi,10769,no
4,young adult,16168,no
4,mystery,14258,no
4,crime,9860,no
4,mystery,14750,no
5,fantasy,14210,no
4,romance,21940,no
4,young adult,12868,no
4,mystery,9922,no
4,fantasy,16307,no
4,mystery,11034,no
4,mystery,11613,no
4,#N/A,10808,no
4,mystery,8644,no
4,fantasy,10232,yes
4,fantasy,12015,no
4,fantasy,12654,no
4,fantasy,7920,no
3,fantasy,10440,no
4,#N/A,9413,no
4,fantasy,11526,yes
4,romance,17319,no
4,young adult,11530,no
4,#N/A,10773,no
4,young adult,14778,no
4,young adult,8727,no
4,sci-fi,10500,no
5,horror,14363,no
4,sci-fi,11185,yes
4,fantasy,11493,no
4,#N/A,9662,no
4,sci-fi,14864,no
4,fantasy,17008,no
4,fantasy,11948,no
4,sci-fi,9052,no
4,#N/A,10758,no
4,sci-fi,9728,no
4,mystery,10617,no
4,young adult,8185,no
4,young adult,11668,no
4,mystery,9478,no
4,young adult,11352,yes
4,young adult,15078,no
4,romance,9815,no
4,romance,11105,no
4,comedy,9799,no
4,crime,10734,no
3,horror,12907,no
4,romance,7492,no
4,thriller,17944,no
4,horror,5719,no
4,Contemporary,10513,no
3,#N/A,10198,no
4,romance,12324,no
4,#N/A,10305,no
4,drama,10379,no
4,fantasy,10450,no
4,mystery,10567,no
4,mystery,15651,no
4,fantasy,16580,no
4,drama,11636,yes
3,fantasy,9723,yes
4,#N/A,12045,no
4,fantasy,13271,no
4,young adult,11639,no
4,crime,9115,no
4,romance,19705,no
4,crime,9053,no
4,romance,9482,no
4,fantasy,10808,no
4,thriller,11566,no
4,#N/A,9216,no
4,fantasy,12609,no
4,drama,9071,no
4,mystery,10482,no
4,mystery,11337,no
4,young adult,11836,no
4,mystery,9255,no
4,young adult,9634,no
4,thriller,9389,no
4,drama,10430,no
4,drama,7838,no
4,romance,15558,no
4,mystery,11947,no
4,fantasy,11604,no
4,#N/A,9349,no
4,drama,9136,no
3,mystery,7826,no
3,comedy,10341,no
4,fantasy,11562,no
4,young adult,12298,no
4,thriller,10644,no
4,young adult,12450,no
4,fantasy,12739,no
4,mystery,11376,no
3,drama,11642,no
4,#N/A,9714,no
4,young adult,12133,no
4,young adult,13093,no
3,drama,10532,no
4,#N/A,10607,no
4,#N/A,9823,no
4,#N/A,9121,no
4,romance,10994,no
4,romance,13964,no
4,fantasy,11645,yes
4,sci-fi,11602,no
4,fantasy,12220,no
4,romance,13354,yes
4,young adult,11953,no
4,fantasy,12446,no
4,#N/A,12838,no
4,#N/A,8602,no
4,young adult,16529,no
4,fantasy,12663,no
4,thriller,8320,no
4,#N/A,8827,no
4,fantasy,14611,yes
3,#N/A,9312,no
4,fantasy,11291,no
4,mystery,11706,no
4,horror,9473,no
4,romance,17215,no
4,mystery,9402,no
4,drama,10688,no
4,fantasy,12391,no
4,romance,17714,no
4,romance,14923,no
4,thriller,10987,no
4,romance,9825,no
4,sci-fi,10126,no
4,fantasy,13795,no
5,mystery,9551,no
4,romance,20085,no
4,romance,12852,no
4,fantasy,13413,no
4,mystery,8447,no
4,#N/A,9922,no
4,#N/A,13105,no
4,romance,14964,no
4,christian,12491,no
4,young adult,14222,no
4,mystery,7998,no
4,romance,11315,yes
4,young adult,16286,no
4,mystery,11308,yes
4,fantasy,5911,yes
4,sci-fi,12686,no
4,fantasy,11122,no
4,mystery,11740,no
4,mystery,9611,no
4,fantasy,13426,no
4,romance,9942,no
4,comedy,10292,no
4,thriller,11572,no
4,mystery,10954,yes
4,#N/A,8354,no
4,romance,10464,no
4,young adult,11045,no
4,young adult,13443,no
4,mystery,8057,no
4,young adult,13636,no
4,horror,10414,no
4,fantasy,12510,no
4,mystery,13291,no
4,#N/A,8659,no
4,mystery,11333,no
4,mystery,11041,no
4,romance,9355,no
4,#N/A,8815,no
4,fantasy,9718,no
4,#N/A,9006,no
4,young adult,12933,no
4,drama,9050,no
4,fantasy,15160,no
4,drama,11856,no
4,romance,11079,no
4,romance,5804,no
4,mystery,10000,no
4,horror,9227,no
3,romance,11843,no
4,fantasy,13263,no
4,#N/A,8568,no
4,#N/A,11223,no
4,romance,18214,no
4,drama,5354,no
4,mystery,10444,no
4,#N/A,9867,no
4,mystery,12833,no
4,romance,9477,no
4,sci-fi,11808,no
4,fantasy,15026,no
4,comedy,9789,no
4,horror,11985,yes
4,mystery,12157,no
4,#N/A,10518,no
4,fantasy,10755,no
4,fairy-tales,12918,no
4,romance,18327,no
4,mystery,10944,no
4,#N/A,10111,no
4,thriller,10205,yes
4,sci-fi,10907,yes
4,mystery,11777,no
4,drama,10544,no
4,fantasy,12419,no
4,young adult,13390,no
4,romance,9715,yes
4,young adult,15945,no
4,comedy,9246,no
4,#N/A,9874,no
4,young adult,8768,yes
4,romance,11207,no
4,thriller,10901,no
4,mystery,11080,no
4,fantasy,13828,no
4,fantasy,19790,no
4,mystery,12408,no
5,romance,9081,no
4,#N/A,7866,no
4,fantasy,11756,no
4,fantasy,12674,no
4,mystery,11562,no
4,#N/A,9835,no
4,romance,14219,no
4,mystery,10496,no
4,romance,11476,no
4,thriller,11501,no
4,thriller,11612,yes
4,romance,7903,no
4,young adult,13464,no
4,crime,10312,no
4,mystery,14221,no
4,young adult,15230,no
4,young adult,13422,no
4,fantasy,11259,no
4,romance,14108,no
4,comedy,11215,no
3,thriller,9733,no
4,young adult,12388,no
3,fantasy,12377,no
4,#N/A,10026,no
4,#N/A,10480,no
4,crime,8715,no
4,sci-fi,10390,no
4,drama,10214,no
4,drama,6980,no
4,romance,17345,no
4,mystery,10884,no
4,fantasy,9818,no
4,#N/A,9584,no
4,fantasy,9926,no
4,young adult,12818,no
4,romance,11884,no
4,fantasy,15859,yes
4,#N/A,10075,no
4,romance,18371,no
4,fantasy,11325,no
4,thriller,11263,no
4,mystery,8376,no
4,drama,10265,no
4,romance,13391,no
4,mystery,10938,no
4,romance,10630,no
4,mystery,10905,no
4,#N/A,8094,no
4,romance,7318,no
4,#N/A,10563,no
4,sci-fi,10679,no
4,mystery,11230,no
4,comedy,12499,no
4,#N/A,9811,no
4,drama,9705,yes
4,romance,19059,yes
4,fantasy,17095,no
4,fantasy,4528,no
4,crime,7601,no
4,fantasy,12679,no
4,young adult,10616,no
4,#N/A,8381,no
4,fantasy,13239,no
4,romance,10703,no
4,romance,19965,no
3,crime,9662,no
4,young adult,8980,no
4,horror,9946,yes
4,fantasy,14540,no
4,#N/A,10663,no
4,fairy-tales,12747,no
4,#N/A,7311,no
5,young adult,12614,no
4,fantasy,13207,no
4,young adult,10567,no
4,#N/A,8753,no
4,comedy,9081,no
4,fantasy,12150,no
4,fantasy,10643,no
4,crime,8729,no
4,#N/A,10091,no
4,young adult,14045,no
4,crime,8969,no
4,fantasy,11518,no
4,mystery,11318,no
4,romance,9299,no
4,#N/A,9316,no
4,young adult,17479,no
4,young adult,15206,no
4,crime,8366,no
4,sci-fi,11922,no
4,mystery,11261,no
5,#N/A,2773,no
4,#N/A,8106,no
4,sci-fi,10832,no
4,fantasy,9701,no
4,mystery,9308,no
4,young adult,12389,no
4,romance,19241,no
4,horror,11685,no
4,thriller,11760,no
4,romance,18854,no
4,horror,11534,no
4,#N/A,9754,no
4,fantasy,15818,no
4,fantasy,13105,no
3,drama,10621,no
4,sci-fi,11054,no
4,young adult,13282,no
4,thriller,12689,yes
4,#N/A,8890,no
4,drama,12700,no
4,romance,15890,no
4,romance,16727,no
4,young adult,12499,no
4,fairy-tales,12956,no
4,sci-fi,12258,no
4,young adult,7823,no
4,mystery,11231,no
4,fantasy,9459,no
4,#N/A,10365,no
4,#N/A,5434,no
5,horror,11499,yes
4,comedy,10831,no
5,comedy,11503,no
4,crime,11535,no
3,fantasy,13779,no
4,mystery,8882,no
4,fantasy,13566,no
4,drama,12168,no
4,thriller,10098,no
4,thriller,10893,no
3,horror,12456,no
4,horror,9490,no
4,fantasy,11444,no
4,young adult,11696,no
4,thriller,10424,no
4,romance,15319,no
4,romance,9963,no
4,young adult,11911,no
4,mystery,12132,no
4,fantasy,15982,no
4,#N/A,10383,no
4,mystery,9252,no
4,crime,9560,yes
4,#N/A,9875,no
4,mystery,12508,no
3,#N/A,10392,no
4,#N/A,9660,no
4,horror,12547,no
4,#N/A,10779,no
4,mystery,6609,no
4,young adult,10632,no
4,young adult,16399,no
4,sci-fi,8532,no
4,young adult,13515,no
4,young adult,11616,yes
4,fantasy,8458,no
4,mystery,8424,no
4,young adult,17572,yes
4,#N/A,9344,no
4,romance,17970,no
4,romance,18050,no
4,young adult,10414,no
4,drama,11023,no
4,fantasy,11576,no
4,mystery,12631,no
3,fantasy,12534,no
4,fantasy,11701,yes
4,romance,12299,no
4,drama,10271,no
4,mystery,11184,no
4,horror,12843,no
4,romance,11969,no
5,fantasy,13695,no
4,fantasy,8318,no
4,romance,11562,no
4,romance,17359,no
4,#N/A,9416,no
4,fantasy,7068,no
4,sci-fi,8397,no
4,romance,17710,no
4,drama,9313,no
4,sci-fi,10368,no
4,#N/A,10669,yes
4,#N/A,8630,no
4,thriller,6976,no
4,romance,18690,no
4,mystery,8666,no
4,sci-fi,10351,no
4,horror,9592,no
4,fantasy,12232,no
4,romance,20891,no
4,mystery,12020,no
4,fantasy,10736,no
4,#N/A,9549,no
4,fantasy,11754,no
4,drama,7737,no
4,romance,17022,no
4,fantasy,11359,no
4,#N/A,10096,no
4,fantasy,9067,no
4,fantasy,18605,no
4,mystery,9689,no
4,horror,10663,no
4,mystery,10432,no
3,thriller,9096,no
4,fantasy,11078,no
4,fantasy,20313,no
4,#N/A,13380,no
4,#N/A,9819,no
4,mystery,10610,no
4,romance,16680,no
4,fantasy,19783,no
4,mystery,12657,no
4,young adult,11914,no
4,fantasy,12922,no
4,fantasy,11693,no
3,mystery,8553,no
4,romance,12447,no
4,fantasy,10840,no
4,fantasy,17052,no
5,#N/A,9891,no
4,fantasy,12033,no
4,#N/A,10458,no
4,romance,9944,yes
4,romance,8944,no
4,fantasy,16311,no
4,thriller,10113,no
4,#N/A,8999,no
4,#N/A,12346,no
4,sci-fi,12245,yes
4,romance,13781,no
4,young adult,10293,no
4,fantasy,13606,no
4,drama,16348,no
4,romance,8935,no
4,mystery,10334,no
4,fantasy,14986,no
4,fantasy,12380,no
4,#N/A,8722,no
4,fantasy,9315,no
4,romance,9668,no
4,#N/A,7652,no
4,fantasy,10713,no
4,romance,20825,no
4,young adult,9218,no
4,romance,21524,no
4,crime,8344,no
4,fantasy,12580,no
4,horror,10765,no
4,romance,10379,no
4,young adult,13765,no
3,#N/A,9085,no
4,romance,11676,no
4,romance,10294,no
4,young adult,11164,no
4,crime,7894,no
4,disney,10332,yes
4,romance,10172,no
4,horror,3427,no
4,thriller,11227,no
4,mystery,14459,no
4,romance,10301,no
4,spy,8428,no
4,romance,10761,no
4,disney,10615,yes
4,sci-fi,8639,no
4,romance,20488,yes
4,drama,9424,no
4,fantasy,14043,no
4,young adult,12254,no
4,sci-fi,10331,no
4,drama,9611,no
4,romance,15771,no
4,thriller,9184,no
4,fantasy,14445,no
4,romance,9486,no
4,romance,14256,no
4,fantasy,9647,no
4,comfort-food,5953,no
4,fantasy,17699,no
4,fantasy,15497,no
4,young adult,13112,no
4,young adult,15848,no
5,horror,11063,yes
4,fantasy,16371,no
5,fantasy,9792,no
4,romance,10544,no
4,romance,9531,no
4,mystery,10037,no
3,drama,10535,no
4,fantasy,12047,no
5,horror,12232,yes
4,romance,17448,no
4,romance,17279,no
4,drama,8152,no
4,#N/A,11164,no
4,young adult,12665,no
4,young adult,14153,no
4,mystery,10043,no
4,mystery,11649,no
4,fantasy,10959,no
4,fantasy,11508,no
4,drama,11271,no
4,romance,16945,no
4,romance,18193,no
4,romance,12788,no
4,#N/A,11125,no
3,comedy,11001,no
4,fantasy,8317,no
4,fantasy,14009,no
3,romance,18463,no
4,romance,13110,no
4,romance,11757,no
3,romance,8084,no
4,drama,11098,no
4,romance,15216,no
4,crime,8405,no
4,romance,9873,no
4,romance,12468,no
4,fantasy,13299,no
4,romance,8999,no
4,romance,11104,no
4,comedy,8683,no
4,young adult,13504,no
4,suspense,12897,no
4,romance,9585,no
4,#N/A,8060,no
4,thriller,8692,no
4,fantasy,18822,no
4,romance,10837,no
4,romance,14318,no
4,#N/A,9933,no
4,romance,10415,no
4,young adult,12022,no
5,fantasy,10426,no
4,fantasy,6430,no
4,fantasy,17026,no
4,romance,9474,no
4,fantasy,12873,no
4,fantasy,12399,no
4,mystery,10907,no
4,mystery,9020,no
4,fantasy,13596,no
4,thriller,10809,no
4,fantasy,13322,no
4,romance,17118,no
4,#N/A,8724,no
4,crime,9269,no
4,#N/A,7917,no
4,mystery,8911,no
4,mystery,10627,yes
4,young adult,13260,no
4,fantasy,10038,no
4,young adult,18014,no
4,fantasy,11906,no
4,horror,8923,no
4,romance,10729,no
4,fantasy,13772,no
4,romance,10154,no
4,drama,10642,no
4,fantasy,11107,no
4,thriller,10505,no
4,young adult,15865,no
4,#N/A,9512,no
4,#N/A,5939,no
4,romance,7822,no
4,spy,9066,no
3,drama,7748,no
4,mystery,10020,no
4,sci-fi,10841,yes
4,romance,9302,no
4,mystery,11245,no
4,fantasy,9084,no
4,fantasy,9532,no
4,fantasy,12407,no
4,#N/A,8832,no
4,crime,10195,no
4,spy,9346,no
3,fantasy,10164,no
4,sci-fi,10110,no
4,fantasy,8795,no
4,mystery,9781,no
4,sci-fi,9253,no
4,young adult,10561,no
4,mystery,10131,no
4,romance,9081,no
4,romance,18391,no
4,young adult,8297,yes
4,romance,10228,no
4,fantasy,15336,yes
4,#N/A,10201,no
4,#N/A,6423,no
4,thriller,7849,no
4,#N/A,9438,no
4,comedy,8225,no
4,romance,9994,no
4,fantasy,10729,no
4,comedy,10861,no
4,fantasy,9680,no
4,young adult,12712,no
4,romance,15306,no
4,fantasy,11058,no
4,romance,20484,no
4,young adult,16108,no
4,#N/A,8066,no
4,romance,16112,no
4,#N/A,8422,no
4,#N/A,8585,no
4,#N/A,9132,no
4,crime,8201,no
4,fantasy,13806,yes
3,romance,11514,no
4,fantasy,9421,no
4,romance,20451,no
4,fantasy,15696,no
4,romance,8692,no
4,young adult,12438,no
4,comedy,11826,no
4,fantasy,8218,no
4,#N/A,8888,no
4,thriller,8732,no
4,sci-fi,10085,no
4,mystery,14051,no
4,thriller,7857,no
4,#N/A,11325,no
4,drama,11515,no
4,fantasy,9082,no
4,fantasy,9264,no
4,romance,16437,no
4,young adult,11604,no
4,#N/A,7978,no
4,sci-fi,9722,no
4,mystery,11424,no
4,romance,14613,no
3,fantasy,11065,no
4,#N/A,9312,no
4,#N/A,9396,no
4,romance,12671,no
4,thriller,7844,no
4,comedy,9638,no
4,#N/A,9563,no
4,drama,11142,yes
4,horror,10153,no
4,fantasy,9878,no
3,drama,9092,yes
4,romance,9685,no
4,#N/A,9349,no
4,#N/A,9325,no
4,drama,10347,no
4,romance,10793,no
4,romance,8181,no
4,young adult,8356,no
4,fantasy,11988,yes
4,romance,12391,no
4,thriller,10594,no
4,#N/A,9104,no
4,mystery,7174,no
4,sci-fi,10733,no
4,mystery,6866,no
4,fantasy,8250,no
4,romance,11245,no
4,romance,9608,no
4,romance,11474,no
5,romance,10743,no
4,young adult,8642,no
4,romance,11232,no
4,#N/A,8335,no
4,#N/A,9506,no
4,drama,4961,no
4,young adult,12649,no
4,romance,14560,no
4,fantasy,10692,no
4,young adult,12080,no
4,mystery,7870,no
4,fantasy,10663,no
4,fantasy,10552,no
4,fantasy,12519,no
4,thriller,10428,no
4,fantasy,9293,no
4,horror,4713,no
4,mystery,11250,no
4,#N/A,8850,no
4,young adult,12890,no
4,romance,10704,no
4,young adult,15565,no
4,young adult,11929,no
4,romance,16618,no
4,fantasy,9031,no
4,#N/A,8670,no
4,romance,7016,no
4,romance,15449,no
4,#N/A,7174,no
4,mystery,11775,no
4,fantasy,11264,no
4,fantasy,8055,no
4,romance,14739,no
4,young adult,12978,no
4,comedy,7329,no
4,young adult,10798,no
4,young adult,17825,no
4,romance,6874,no
3,young adult,12817,no
4,romance,14604,no
4,#N/A,9224,no
5,horror,11936,yes
4,young adult,13840,no
4,romance,18122,no
4,romance,10018,no
4,romance,16245,no
4,drama,9654,no
4,romance,13977,no
4,crime,11563,yes
4,romance,15614,yes
4,romance,8827,no
4,young adult,16007,no
4,fantasy,12658,no
4,fantasy,11229,yes
4,young adult,10966,no
4,#N/A,8000,no
4,#N/A,8036,yes
4,fantasy,12627,no
4,romance,16649,no
4,fantasy,11044,no
4,#N/A,7274,no
4,romance,14615,no
4,young adult,11872,no
4,fantasy,18318,no
4,young adult,15460,no
4,mystery,9565,no
4,crime,11001,no
4,young adult,11529,no
4,romance,14461,no
4,mystery,11975,no
4,mystery,12013,no
4,mystery,10719,no
4,#N/A,8021,no
4,fantasy,20373,no
4,sci-fi,10394,no
4,young adult,11849,no
4,young adult,11837,no
3,mystery,9180,no
4,fantasy,12827,no
4,sci-fi,11021,no
4,romance,9907,no
4,mystery,12538,no
5,fantasy,8261,no
4,young adult,10441,no
4,mystery,11954,no
4,mystery,10698,no
4,romance,9836,no
4,romance,11101,no
4,thriller,10060,no
4,fantasy,11755,no
4,young adult,12108,no
4,fantasy,10135,no
4,mystery,8780,no
4,romance,15138,yes
4,romance,10334,no
4,romance,16679,no
4,fantasy,14856,no
4,romance,9151,yes
4,fantasy,11076,no
4,#N/A,8565,no
4,#N/A,8945,no
4,romance,18124,no
4,mystery,11579,no
4,horror,10219,no
4,romance,12898,no
4,fantasy,11530,yes
4,mystery,6113,no
4,romance,11539,no
4,thriller,8118,no
4,sci-fi,9564,yes
4,sci-fi,11405,no
4,romance,10519,no
4,thriller,10998,no
4,#N/A,9736,no
4,fantasy,12936,no
4,fantasy,10684,no
4,#N/A,11051,no
4,romance,8254,no
4,mystery,5178,no
4,fantasy,11678,no
4,#N/A,8120,no
4,thriller,9822,no
4,sci-fi,8680,no
4,#N/A,11163,yes
4,romance,9995,no
4,crime,5044,no
3,romance,7806,no
4,romance,9829,no
4,sci-fi,9015,no
4,romance,15464,no
4,thriller,10590,no
4,fantasy,10616,no
4,mystery,11705,no
4,crime,9249,no
4,romance,11015,no
4,thriller,9071,no
4,drama,11092,no
4,young adult,8905,no
4,fantasy,13072,yes
4,crime,15547,no
4,#N/A,9016,no
4,#N/A,5468,no
4,young adult,11240,no
4,romance,13960,no
4,sci-fi,11335,no
4,romance,14745,no
4,fantasy,10462,no
4,young adult,14408,no
4,romance,8053,no
4,mystery,11272,no
4,mystery,11285,no
5,sci-fi,10960,no
4,young adult,11544,no
4,romance,11716,no
3,drama,5902,no
4,romance,16560,no
4,thriller,9903,no
4,mystery,12335,no
4,mystery,10266,no
4,fantasy,8206,no
4,young adult,6691,no
4,fantasy,9012,no
4,fantasy,12938,no
4,#N/A,9365,no
4,drama,8365,no
4,mystery,9346,no
4,mystery,10271,no
4,romance,8227,no
4,crime,5631,no
4,mystery,9784,no
4,young adult,11146,no
4,young adult,13423,no
4,romance,16516,no
4,crime,6917,yes
4,romance,13932,no
4,mystery,13214,yes
4,comedy,9469,no
4,#N/A,10772,no
3,romance,9292,no
4,fantasy,8984,no
4,sci-fi,9365,no
4,young adult,14520,no
4,young adult,11063,no
4,young adult,8461,no
4,fantasy,10729,no
4,fantasy,9481,no
4,#N/A,11307,no
4,fairy-tales,10985,no
4,mystery,8823,no
4,romance,10640,no
4,young adult,12985,no
4,mystery,11363,no
3,romance,10608,no
4,comedy,8257,no
3,romance,10687,no
4,comedy,10389,no
4,fantasy,10603,no
4,mystery,10227,no
4,horror,9285,no
4,#N/A,8783,no
4,young adult,10602,no
4,thriller,6998,no
4,spy,8112,no
4,#N/A,9712,no
3,sci-fi,8507,no
4,romance,10147,no
4,fantasy,10975,no
4,sci-fi,12506,no
4,young adult,15692,yes
4,mystery,9565,no
4,#N/A,8333,no
4,mystery,10925,no
4,romance,11597,no
4,young adult,11402,no
4,fantasy,9919,no
4,#N/A,8553,no
4,romance,20070,no
4,fantasy,12888,yes
4,#N/A,8023,no
4,sci-fi,10086,no
4,fantasy,9311,no
4,horror,8974,no
4,sci-fi,4281,no
4,#N/A,10495,no
4,romance,17627,no
4,young adult,9392,no
4,romance,10177,no
4,fantasy,7925,no
4,mystery,8641,no
4,romance,15460,no
4,fantasy,10379,no
4,comedy,9139,no
4,young adult,13576,no
3,fantasy,10986,no
5,fantasy,9032,no
4,#N/A,9003,no
4,#N/A,8128,no
4,fantasy,16725,no
4,#N/A,12420,no
4,romance,19933,no
4,horror,9809,no
4,sci-fi,10864,no
4,fantasy,10202,no
4,fantasy,15300,no
4,#N/A,9309,no
4,young adult,10189,no
4,romance,8397,no
5,comedy,9713,no
4,young adult,14101,no
4,#N/A,7907,no
5,young adult,32610,yes
4,#N/A,7943,no
4,sci-fi,9004,no
4,romance,15967,no
4,young adult,11397,no
4,mystery,10461,no
4,sci-fi,11587,no
4,#N/A,8351,no
4,fantasy,11762,no
4,fantasy,10362,no
3,Contemporary,8317,no
4,romance,11310,no
4,sci-fi,10933,no
4,romance,6749,no
4,young adult,14593,no
4,romance,16310,no
4,mystery,12454,no
4,fantasy,9739,no
4,#N/A,9232,no
3,mystery,9113,no
4,fantasy,11638,no
4,comedy,7171,no
4,young adult,13072,no
4,mystery,11458,no
4,romance,18617,no
4,mystery,10585,no
4,sci-fi,7514,no
4,young adult,10488,no
4,fantasy,16435,no
4,fantasy,9443,no
4,young adult,9332,no
4,mystery,10598,no
4,fantasy,10472,no
4,mystery,12113,no
4,romance,17968,no
4,#N/A,7654,no
4,#N/A,11864,no
4,fantasy,5497,no
4,sci-fi,9887,no
4,young adult,11106,no
4,fantasy,11501,no
4,horror,7443,no
4,young adult,13821,yes
4,#N/A,9252,no
4,mystery,10268,no
4,thriller,9316,no
4,#N/A,11362,no
4,young adult,12623,no
4,romance,10509,no
4,fantasy,18622,no
4,romance,14286,no
4,drama,9629,no
4,#N/A,10587,no
4,fantasy,11017,no
4,young adult,9630,no
4,#N/A,7625,no
4,#N/A,7742,no
4,sci-fi,11094,no
4,mystery,8513,no
4,thriller,8829,no
4,#N/A,9021,no
4,#N/A,9196,no
3,mystery,8450,yes
3,#N/A,9081,no
4,young adult,10900,no
4,young adult,13619,no
4,mystery,9396,no
4,fantasy,12069,no
3,mystery,9106,no
4,young adult,11860,no
4,comedy,10292,no
4,thriller,8471,no
4,mystery,8027,no
4,drama,9599,no
4,fantasy,9209,no
4,fantasy,12794,no
4,fantasy,9400,no
4,mystery,11761,no
4,young adult,11099,yes
4,crime,10123,no
4,#N/A,9342,no
4,#N/A,10308,no
4,comedy,9480,no
4,romance,18854,no
4,fantasy,13092,no
4,fantasy,7784,no
4,thriller,10784,no
4,romance,15899,no
4,mystery,11162,no
4,sci-fi,9946,no
4,mystery,7462,no
4,fantasy,9601,no
4,fantasy,13000,no
4,fantasy,17312,no
4,comedy,10200,no
4,mystery,8925,no
4,#N/A,11289,no
4,#N/A,7204,no
4,#N/A,8655,no
4,fantasy,12259,no
3,horror,7990,no
4,#N/A,8768,no
4,young adult,10274,no
4,young adult,10908,no
4,fantasy,14593,yes
4,mystery,11029,no
4,sci-fi,10682,no
