author,rounded_rating,rounded_ratings_count,adapted
Tere Liye,4,10000,no
Darynda Jones,4,20000,no
John Flanagan,4,10000,no
Amy Waldman,4,10000,no
"Alan Lee, Ian McKellen",4,10000,no
Jenna Black,4,20000,no
"James Patterson, Howard Roughan",4,10000,no
"Stephen Jones, H.P. Lovecraft, Kim Newman, Brian Mooney, Nicholas Royle, David Langford, Michael Marshall Smith, Brian Lumley, Neil Gaiman, Basil Copper, Jack Yeovil, Guy N. Smith, Adrian Cole, D.F. Lewis, Ramsey Campbell, David Sutton, Peter Tremayne",4,10000,no
James Lee Burke,4,10000,no
Nick Cave,3,10000,no
"Jeff Brown, Scott Nash, Macky Pamintuan",4,10000,no
Julie Kagawa,4,20000,no
Donald Crews,4,10000,no
Kate Clifford Larson,4,10000,no
Jennifer Haigh,4,10000,no
Lynsay Sands,4,20000,no
Kristen Ashley,4,20000,no
Mary Higgins Clark,4,10000,no
Ann M. Martin,4,10000,no
Alice Hoffman,4,10000,no
Enid Blyton,4,10000,no
Garth Risk Hallberg,3,10000,no
Kathleen E. Woodiwiss,4,10000,no
Raymond E. Feist,4,10000,no
Jessica Day George,4,20000,no
The Church of Jesus Christ of Latter-day Saints,5,10000,no
Jasper Fforde,4,10000,no
Edward Said,4,10000,no
Gerald N. Lund,4,10000,no
Eric Jerome Dickey,4,10000,no
Georgia Byng,4,20000,no
Matthew Reilly,4,10000,no
Nick Hornby,4,10000,no
Tom Brokaw,4,10000,no
Philip K. Dick,4,10000,yes
Lynn Flewelling,4,10000,no
Jacqueline Davies,4,10000,no
"Mary Pope Osborne, Salvatore Murdocca",4,10000,no
H.M. Ward,4,20000,no
Ilana Tan,4,10000,no
John Searles,4,10000,no
"Tsugumi Ohba, Takeshi Obata",4,10000,no
"Rick Riordan, Robert Venditti, José Villarrubia, Attila Futaki",4,10000,no
"Clint Hill, Lisa McCubbin",4,10000,no
W.P. Kinsella,4,10000,no
Charles Martin,4,10000,no
Naomi Klein,4,10000,no
Richard Kadrey,4,10000,no
Aurora Rose Reynolds,4,20000,no
Peter Jenkins,4,10000,no
Olivia Cunning,4,20000,no
Michael Patrick MacDonald,4,10000,no
Terry Brooks,4,10000,no
"William March, Elaine Showalter",4,10000,no
Kim Karr,4,10000,no
L.A. Weatherly,4,10000,no
Ira Wagler,3,10000,no
Toni Aleo,4,10000,no
J.  Daniels,4,10000,no
Steve Sheinkin,4,10000,no
Suketu Mehta,4,10000,no
Bob Grant,4,10000,yes
Carolly Erickson,4,10000,no
Edgar Allan Poe,4,0,no
"Douglas Preston, Lincoln Child",4,10000,no
Agatha Christie,4,10000,no
Danielle Steel,4,10000,no
"Brian Kilmeade, Don Yaeger",4,10000,no
Sharon Kay Penman,4,10000,no
"Eugene Bradley Coco, Ron Dias",4,10000,yes
Peter F. Hamilton,4,10000,no
Christine Zolendz,4,20000,no
"Anton Chekhov, Richard Pevear, Larissa Volokhonsky",4,10000,no
"Stan Berenstain, Jan Berenstain",4,10000,no
H.A. Rey,4,10000,no
"Jeph Loeb, Tim Sale, Bjarne Hansen",4,10000,no
"Federico García Lorca, Antonio Sobejano-Moran, Paola Bianco",4,10000,no
Sherrilyn Kenyon,4,20000,no
Irvine Welsh,4,10000,no
A.G. Howard,4,10000,no
Cecelia Ahern,4,10000,no
Judith McNaught,4,10000,no
R.A. Salvatore,4,10000,no
"Lettie B. Cowman, James Reimann",4,10000,no
Jennifer Estep,4,20000,no
"Cassandra Clare, Joshua Lewis",4,20000,no
Chris Heimerdinger,4,10000,no
Laurie Faria Stolarz,4,20000,no
Stephen King,5,10000,yes
Kelley Armstrong,4,20000,no
Brandon Sanderson,5,10000,no
Richard Paul Evans,4,10000,no
"Jenna Jameson, Neil Strauss",4,10000,no
Brad Meltzer,4,10000,no
Anita Shreve,3,10000,no
Derek Landy,4,10000,no
Stephen King,5,10000,no
Jacquelyn Frank,4,20000,no
Katie MacAlister,4,20000,no
Rachel Joyce,4,10000,no
Norman Bridwell,4,10000,no
"Philip Pullman, John Lawrence",4,10000,no
Rachel Vincent,4,10000,no
"James Patterson, Mark T. Sullivan",4,10000,no
Lisa Gardner,4,10000,no
"Mary Hoffman, Caroline Binch",4,10000,no
"David Eddings, Leigh Eddings",4,10000,no
Emma Donoghue,4,10000,no
Rachel Gibson,4,20000,no
Julie James,4,20000,no
Bisco Hatori,4,10000,no
Nancy Tillman,4,10000,no
Rachel Bertsche,3,10000,no
"Brandon Sanderson, Jon Foster",4,10000,no
Jennifer L. Armentrout,4,10000,no
Meg Cabot,3,20000,no
J.  Daniels,4,10000,no
Debbie Macomber,4,10000,no
"François Lelord, Lorenza García",3,10000,no
Joshilyn Jackson,4,10000,no
Jennifer Crusie,4,20000,no
"Haruki Murakami, Alfred Birnbaum, Philip Gabriel",4,10000,no
Indu Sundaresan,4,10000,no
Erica Stevens,4,10000,no
Piers Anthony,4,10000,no
Rob Bell,4,10000,no
Isabel Wolff,4,10000,no
Hanif Kureishi,4,10000,no
Sarah Crossan,4,10000,no
"Brian Coffey, Dean Koontz",4,10000,no
Alex Rosenberg,4,10000,no
Michael J. Sandel,4,10000,no
Mitchell Zuckoff,4,10000,no
Richelle Mead,4,20000,no
Leila Meacham,4,10000,no
Jennifer Crusie,4,10000,no
Maya Angelou,4,10000,no
Lionel Shriver,4,10000,no
Mordicai Gerstein,4,10000,no
Cassandra Clare,5,10000,no
"José Saramago, Margaret Jull Costa",4,10000,no
Richelle Mead,4,20000,no
Jacqueline Sheehan,4,10000,no
Beatrix Potter,4,10000,no
Piers Anthony,4,10000,no
Sarah Jio,4,10000,no
Raymond Chandler,4,10000,no
Madeleine L'Engle,4,10000,no
Steve Berry,4,10000,no
Jenny Nimmo,4,10000,no
Lynsay Sands,4,20000,no
Hillary Rodham Clinton,4,10000,no
"Bob Gale, Devin Grayson, Alex Maleev, Dale Eaglesham",4,10000,no
"Jeffrey D. Sachs, Bono",4,10000,no
Esi Edugyan,4,10000,no
Katrina Kittle,4,10000,no
Robin Benway,4,10000,no
Scott McCloud,4,10000,no
Victoria Jamieson,4,20000,no
P.D. Eastman,4,10000,no
J.L. Bourne,4,10000,no
Randall Wallace,4,10000,no
"Bill Willingham, Mark Buckingham, Steve Leialoha, Jim Fern, Jimmy Palmiotti, Andrew Pepoy",4,10000,no
André Aciman,4,10000,no
Anne Michaels,4,10000,no
Terry Brooks,4,10000,no
Richard   Preston,4,10000,no
Brodi Ashton,4,20000,no
Richard Stearns,4,10000,no
Gary Ezzo,4,10000,no
نور عبدالمجيد,4,10000,no
Steve Coll,4,10000,no
Anonymous,3,10000,no
E.C. Diskin,4,10000,no
John Wyndham,4,10000,no
Phyllis T. Smith,4,10000,no
Sandra Brown,4,10000,no
"Jeff Smith, Thomas E. Sniegoski, Steve Hamaker",4,10000,no
"Jennifer L. Holm, Tad Carpenter",4,10000,no
"Kathryn Jackson, Gustav Tenggren",4,10000,no
Don Richardson,4,10000,no
Don DeLillo,4,10000,no
John le Carré,4,10000,no
Robin Hobb,3,10000,no
Hugh Howey,4,10000,no
James Redfield,4,10000,no
Jed Rubenfeld,4,10000,no
"Mark Waid, Alfred Gough, Miles Millar, Dave McCaig, Gerry Alanguilan, Leinil Francis Yu",4,10000,no
"Margret Rey, H.A. Rey, Martha Weston",4,10000,no
Julian Barnes,4,10000,no
Gerald N. Lund,4,10000,no
Karina Halle,4,20000,no
"E.H. Gombrich, Caroline Mustill, Clifford Harper",4,10000,no
H.P. Mallory,4,10000,no
"Natsuki Takaya, Alethea Nibley, Athena Nibley",4,20000,no
Geneen Roth,4,10000,no
"Naguib Mahfouz, William M. Hutchins, Olive E. Kenny",4,10000,no
Andrew  Peterson,4,10000,no
Frank Bettger,4,10000,no
Billy Crystal,4,10000,no
Jackie Collins,4,10000,no
"Stephen Schwartz, Gregory Maguire",4,10000,no
Erma Bombeck,4,10000,no
Bernard Cornwell,4,10000,no
Frances Hodgson Burnett,4,10000,no
Cheryl McIntyre,4,20000,no
George R.R. Martin,4,10000,no
Olivia Cunning,4,20000,no
Holly Black,4,20000,no
Rhonda Byrne,4,10000,no
Mariana Zapata,4,20000,no
"Bill Hybels, Lavonne Neff",4,10000,no
Philip Roth,4,10000,no
Teju Cole,4,10000,no
Dave Pelzer,4,10000,no
Melissa de la Cruz,4,10000,no
Anita Shreve,3,10000,no
Clive Barker,4,10000,no
Vi Keeland,4,20000,no
Robin McKinley,4,20000,no
Janice  Thompson,4,10000,no
Sharon Creech,4,10000,no
Jen Lancaster,4,10000,no
Bernard Cornwell,4,10000,no
"Zig Ziglar, Al Mayton",4,10000,no
Ian McGuire,4,10000,no
Greg Bear,4,10000,no
Robert Dugoni,4,10000,no
Brad Thor,4,10000,no
Alison Weir,4,10000,no
"Aeschylus, Judith Affleck, Philip de May, Patricia E. Easterling, John     Harrison",4,10000,no
Kevin Hearne,4,10000,no
"David Baggett, Shawn E. Klein",4,10000,no
Maya Banks,4,20000,no
"P.C. Cast, Kristin Cast",4,10000,no
Henry Marsh,4,10000,no
Max Barry,4,10000,no
David Baldacci,4,10000,no
Christine Feehan,4,10000,no
"Frank Miller, Lynn Varley",3,10000,no
Katharine Hepburn,4,10000,no
Neil A. Fiore,4,10000,no
Anna Todd,4,10000,no
Joel C. Rosenberg,4,10000,no
Bill Bryson,4,10000,no
"Alice  Miller, Ruth Ward",4,10000,no
Dale Wasserman,4,10000,yes
H.P. Lovecraft,4,10000,no
Austin Grossman,4,10000,no
Janet Fitch,3,10000,no
Karen Kingsbury,4,10000,no
Graham Swift,4,10000,no
"Roland Barthes, Annette Lavers",4,10000,no
"Aristotle, Malcolm Heath",4,10000,no
Melanie Gideon,4,10000,no
Colleen Oakley,4,10000,no
Mike Lupica,4,10000,no
Susan Cooper,4,10000,yes
Margot Livesey,4,10000,no
Ted Dekker,4,10000,no
"Immanuel Kant, Mary J. Gregor, Christine M. Korsgaard",4,10000,no
"Douglas Preston, Lincoln Child",4,10000,no
Theodore Sturgeon,4,10000,no
"James Patterson, Michael Ledwidge",4,10000,no
Donna Russo Morin,4,10000,no
Dee Henderson,4,10000,no
Ernest Hemingway,4,10000,no
Dee Henderson,4,10000,no
Bisco Hatori,5,10000,no
"Erlend Loe, Tor Ketil Solberg",4,10000,no
"Meca Tanaka, 田中メカ",4,10000,no
Andy Andrews,4,10000,no
Iris Murdoch,4,10000,no
John Lanchester,4,0,no
"P.C. Cast, Kristin Cast",4,10000,no
Elle Kennedy,4,10000,no
Eoin Colfer,4,10000,no
Shana Norris,4,10000,no
Peter  May,4,10000,no
Terry Brooks,4,10000,no
Trudi Canavan,4,10000,no
Jessica Sorensen,4,10000,no
Robert Ludlum,4,10000,no
Conn Iggulden,4,10000,no
Blake Crouch,4,0,no
Linda Fairstein,4,10000,no
Jay Winik,4,10000,no
Jessica Verday,4,10000,no
Dee Henderson,4,10000,no
Julie Buxbaum,4,20000,no
Cecily von Ziegesar,4,10000,no
Lynsay Sands,4,20000,no
Robert Jordan,4,10000,no
Daniel Goleman,4,10000,no
"HaveYouSeenThisGirL, Jan Irene Villar",4,10000,no
Susan Elizabeth Phillips,4,20000,no
Robin S. Sharma,4,10000,no
Jennifer McMahon,4,10000,no
Debora Geary,4,10000,no
Andy Andrews,4,10000,no
Elle Casey,4,10000,no
Margaret Peterson Haddix,4,10000,no
"Si Robertson, Mark Schlabach",4,10000,no
Tom Angleberger,4,10000,no
Kady Cross,4,20000,no
Daniel Glattauer,4,10000,no
"James Lincoln Collier, Christopher Collier",3,10000,no
Linda Howard,4,10000,no
Tom Holland,4,10000,no
Stephen King,5,10000,no
Laurie Halse Anderson,4,10000,no
Molly Harper,4,20000,no
"Anne Rice, Anne Rampling",4,10000,no
Eloisa James,4,20000,no
Richard Paul Evans,4,10000,no
Julie Garwood,4,10000,no
Derf Backderf,4,10000,yes
Julie Garwood,4,20000,no
Mary Kay Andrews,4,10000,no
Cindy C. Bennett,4,20000,no
Brian Jacques,4,10000,no
"Dick King-Smith, Maggie Kneen",4,10000,yes
Wally Lamb,4,10000,no
Jack McCallum,4,10000,no
"Kerry Patterson, Joseph Grenny, David Maxfield, Ron McMillan, Al Switzler",4,10000,yes
Roger Zelazny,4,10000,no
Maya Banks,4,20000,no
"Jeff Smith, Steve Hamaker",4,10000,no
Joel Fuhrman,4,10000,no
Tessa Dare,4,10000,no
Ann M. Martin,4,10000,no
Karen Chance,4,20000,no
"Susan S. Adler, Renée Graef, Nancy Niles",4,20000,no
Sebastian Barry,4,10000,no
"Greg Rucka, J.H. Williams III, Rachel Maddow",4,10000,no
Julie Otsuka,4,10000,no
Sophie Jordan,4,10000,no
John Sandford,4,10000,no
Dorothy L. Sayers,4,10000,no
Stephanie Bond,4,10000,no
Anthony Bourdain,4,10000,no
George Saunders,4,20000,no
William Gibson,4,10000,no
Chelsea Fine,4,10000,no
Louis Sachar,4,10000,no
Alex Marwood,3,10000,no
Simon R. Green,4,10000,no
John Brunner,4,10000,no
Gwen Cooper,4,10000,no
Agatha Christie,4,10000,no
"Michael Dante DiMartino, Bryan Konietzko",5,10000,no
Enid Blyton,4,10000,no
Sara Paretsky,4,10000,no
Enid Blyton,4,10000,no
Danielle Steel,4,10000,no
Fannie Flagg,4,10000,no
Leon Uris,4,10000,no
Guy Gavriel Kay,4,10000,no
Bette Greene,4,10000,no
"George R.R. Martin, Gardner R. Dozois, Joe Abercrombie, Gillian Flynn, Matthew Hughes, Joe R. Lansdale, Michael Swanwick, David  Ball, Carrie Vaughn, Scott Lynch, Bradley Denton, Cherie Priest, Daniel Abraham, Paul Cornell, Steven Saylor, Garth Nix, Walter Jon Williams, Phyllis Eisenstein, Lisa Tuttle, Neil Gaiman, Connie Willis, Patrick Rothfuss",4,10000,no
Jodi Daynard,4,10000,no
Cora Reilly,4,20000,yes
Tijan,4,10000,no
Lara Adrian,4,20000,no
Faith Hunter,4,10000,no
Cara Lockwood,4,10000,yes
Judy Schachner,4,10000,no
Mason Currey,4,10000,no
"Kevin Malarkey, Alex Malarkey",4,10000,no
Kitty French,4,20000,no
Jacqueline Winspear,4,10000,no
Jennifer McMahon,4,10000,no
Sarra Manning,4,10000,no
Ursula K. Le Guin,4,10000,no
"Juan Gabriel Vásquez, Anne McLean",4,10000,no
Ruth Cardello,4,10000,no
Dean Koontz,4,10000,no
"William Gibson, Terry Bisson",4,10000,no
Michael A. Stackpole,4,10000,no
Danielle Steel,4,10000,no
Clive Cussler,4,10000,no
"Neil Postman, Andrew Postman",4,10000,no
Anne McCaffrey,4,10000,no
Raymond E. Feist,4,10000,no
Lynley Dodd,4,10000,no
"Pattie Boyd, Penny Junor",4,10000,no
Ann Hood,4,10000,no
"Roderick Gordon, Brian  Williams",4,10000,no
Bob Spitz,4,10000,no
Ken Follett,4,10000,no
"Greg Pak, Aaron Lopresti, Carlo Pagulayan, Juan Santacruz, Gary Frank, Takeshi Miyazawa",4,10000,no
David Starkey,4,10000,no
Dean Hughes,4,10000,no
Jussi Adler-Olsen,4,10000,no
محمد صادق,3,10000,no
Lindsey Kelk,4,10000,no
"Arthur C. Clarke, Gentry Lee",4,10000,no
Alice Clayton,4,20000,no
Ted Dekker,4,10000,no
Garth Nix,4,10000,no
Donna Leon,4,10000,no
James Ellroy,4,10000,no
Jan Karon,4,10000,no
Ken Follett,4,10000,no
"Charles Dickens, Norman Page",4,10000,no
Virginia M. Axline,4,10000,no
"Natsuki Takaya, Alethea Nibley, Athena Nibley",4,10000,no
"Matt Fraction, David Aja, Francesco Francavilla, Steve Lieber, Jesse Hamm, Annie Wu, Matt Hollingsworth, Chris Eliopoulos",4,20000,no
"Barbara Ann Brennan, Jos. A. Smith",4,10000,no
Bohumil Hrabal,4,10000,no
"Lemony Snicket, Brett Helquist",4,10000,no
Shannon Hale,4,10000,no
Isaac Asimov,4,10000,no
Kristan Higgins,4,10000,no
"Brian Michael Bendis, Mark Bagley",4,10000,no
Shelly Crane,4,10000,no
M. Pierce,4,10000,no
John Sandford,4,10000,no
"Agatha Christie, Hugh Fraser",4,10000,no
"Amie Kaufman, Jay Kristoff, Marie Lu",5,10000,no
Chris Crutcher,4,10000,no
"R.D. Blackmore, Michelle Allen",4,10000,no
Paulo Coelho,3,10000,no
Jill Shalvis,4,20000,no
Ted Dekker,4,10000,no
"Agatha Christie, Robin Bailey",4,10000,no
Jennifer McMahon,4,10000,no
Benjamin Hoff,4,10000,no
"Stacy King, SunNeko Lee, Crystal S. Chan, Victor Hugo",4,10000,no
R.A. Salvatore,4,10000,no
Anne McCaffrey,4,10000,no
S.A.R.K.,4,10000,no
William  Boyd,4,10000,no
John Grisham,4,10000,no
"Oliver Pötzsch, Lee Chadeayne",4,10000,no
E.L. James,4,10000,no
Michel Houellebecq,4,10000,no
J.D. Robb,4,10000,no
Alex   Sanchez,4,10000,no
Jeanne Birdsall,4,10000,no
Lynsay Sands,4,20000,no
"Lars Kepler, Laura A. Wideburg",4,10000,yes
Nora Roberts,4,10000,no
Agatha Christie,4,10000,yes
Matthew Inman,4,10000,no
Mercer Mayer,4,10000,no
Melissa Senate,3,10000,no
Conn Iggulden,4,10000,no
Alastair Reynolds,4,10000,no
Alexandra Adornetto,4,10000,no
Cynthia Hand,4,10000,no
"Dr. Seuss, Maurice Sendak, Audrey Geisel",4,10000,no
Anne Rice,4,10000,no
N.K. Jemisin,4,10000,no
Matt Haig,4,10000,no
A.S. Byatt,4,10000,no
Sandra Brown,4,10000,no
Susanna Kearsley,4,10000,no
Jack Gantos,4,10000,no
"Jacqueline Winspear, Orlagh Cassidy",4,10000,no
Jane Green,3,10000,no
عمر طاهر,4,10000,no
Helen Fielding,3,10000,no
Sarah Vowell,4,10000,no
Jonathan L. Howard,4,10000,no
Ann-Marie MacDonald,4,10000,no
"Ryū Murakami, Ralph McCarthy",4,10000,no
Timothy J. Keller,4,10000,no
Elizabeth Strout,4,10000,no
Jason  Matthews,4,10000,no
Ben Macintyre,4,10000,no
"Dick Winters, Cole C. Kingseed",4,10000,no
Chuck Palahniuk,3,10000,no
Richard Paul Evans,4,10000,no
Glen Cook,4,10000,no
David Weber,4,10000,no
Jennifer Rush,4,20000,yes
J.D. Robb,4,10000,no
Dave Ramsey,4,10000,no
M.C. Beaton,4,10000,no
Richard Siken,4,10000,no
"L. Frank Baum, David McKee",4,10000,no
Sherman Alexie,4,10000,no
Joel Osteen,4,10000,no
Aurora Rose Reynolds,4,20000,no
"Natsuki Takaya, Alethea Nibley, Athena Nibley",4,10000,no
Yotam Ottolenghi,4,10000,no
John Scalzi,4,10000,no
Terry Goodkind,4,10000,no
Franz Kafka,4,10000,no
Richard   Phillips,4,0,no
Louise Erdrich,4,10000,no
E.L. Montes,4,20000,no
"Morton Rhue, Todd Strasser",4,10000,no
Helen Hooven Santmyer,4,10000,no
Christopher Moore,4,10000,no
"Mary Higgins Clark, Alafair Burke",4,10000,no
L.J. Shen,4,20000,no
"François Rabelais, M.A. Screech",4,10000,no
George Carlin,4,10000,no
Brian Selznick,4,10000,no
Glen Duncan,3,10000,no
"Hajime Isayama, Hikaru Suruga, Gan Sunaaku",5,10000,no
Thomas Frank,4,10000,no
عمرو سلامة,4,10000,no
Carrie Vaughn,4,20000,no
"Ruth Krauss, Crockett Johnson",4,10000,no
Whitney G.,4,20000,no
"Stephen King, Josh Hamilton",4,10000,no
Jack Campbell,4,10000,no
"Nikolai Gogol, Kevin Hawkes",4,10000,no
Carrie Vaughn,4,20000,no
"Guy Debord, Donald Nicholson-Smith",4,10000,no
Charlie Higson,4,10000,no
Elin Hilderbrand,4,10000,no
Bill Watterson,5,10000,no
Gennifer Albin,4,10000,no
Robert Leckie,4,10000,no
Angie Thomas,5,30000,yes
مصطفى إبراهيم,4,10000,no
Drew Karpyshyn,4,10000,no
S.H. Kolee,4,20000,no
Susane Colasanti,4,10000,no
P.D. James,4,10000,no
David Weber,4,10000,no
"Marshall McLuhan, Quentin Fiore, Jerome Agel",4,10000,no
Anne McCaffrey,4,10000,no
"Kentaro Miura, Jason DeAngelis",4,10000,no
Zadie Smith,3,10000,no
Vi Keeland,4,10000,no
Jack Campbell,4,10000,no
Cynthia Bond,4,10000,no
Rachel Vincent,4,10000,no
Julia Quinn,4,20000,no
Jacqueline Winspear,4,10000,no
Trudi Canavan,4,10000,no
"Thomas Merton, Robert Giroux, William H. Shannon",4,10000,no
Jennifer Egan,3,10000,no
Mélanie Watt,4,10000,no
Paul Neilan,4,10000,no
"Morgan Rhodes, Michelle Rowen",4,10000,no
Lisa Gardner,4,10000,no
Nalini Singh,4,20000,no
Jennifer McMahon,4,10000,no
"Alan Dean Foster, Lawrence Kasdan, J.J. Abrams, Michael Arndt",4,10000,no
Lauren Conrad,4,10000,no
Kalayna Price,4,20000,no
Atsushi Ohkubo,4,10000,no
Robert C. O'Brien,4,10000,no
Dan Chaon,4,10000,no
"Alan Moore, Curt Swan, George Pérez, Kurt Schaffenberger",4,10000,no
Nevada Barr,4,10000,no
Shelly Laurenston,4,20000,no
Scott Anderson,4,10000,no
"Ralph Waldo Emerson, Peter Norberg",4,10000,no
"Gabriel García Márquez, Gregory Rabassa",4,10000,no
Charles Stross,4,10000,no
Cynthia J. McGean,4,10000,no
Glen Cook,4,10000,no
حسن الجندي,4,10000,no
Ally Carter,4,10000,yes
"Stendhal, Richard Howard, Robert Andrew Parker",4,10000,no
Heather Gudenkauf,4,10000,no
Alex Berenson,4,10000,no
"Jacqueline Briggs Martin, Mary Azarian",4,10000,no
Jenny O'Connell,4,10000,no
Karen Kingsbury,4,10000,no
G.A. Aiken,4,20000,no
Leisa Rayven,4,10000,no
Elizabeth Bishop,4,10000,no
Anita Diamant,4,10000,no
Terry Brooks,4,10000,no
Thomas Wolfe,4,10000,no
"William McDonough, Michael Braungart",4,10000,no
Marc Weissbluth,4,10000,no
"Warren Ellis, Darick Robertson, Rodney Ramos, Keith Akin",4,10000,no
Maggie O'Farrell,4,10000,no
Jeffrey Archer,4,10000,no
"Monty Roberts, Lucy Grealy, Lawrence Scanlan",4,10000,no
David Foster Wallace,4,10000,no
"Michael Baigent, Richard Leigh, Henry Lincoln",3,10000,no
"Don DeLillo, محمدصادق رئیسی",3,10000,no
"James Frey, Nils Johnson-Shelton",4,10000,no
Lauren Oliver,4,10000,no
Jonathan Kellerman,4,10000,no
Nancy Farmer,4,10000,no
"Henning Mankell, Laurie Thompson",3,10000,no
Kass Morgan,4,10000,no
Fannie Flagg,4,10000,no
"Tom Clancy, Peter Telep",4,10000,no
Kate Hamer,4,10000,no
George Orwell,4,10000,no
Orson Scott Card,4,10000,no
"Cynthia Hand, Brodi Ashton, Jodi Meadows",4,10000,no
Martin Amis,4,10000,no
Marcia Clark,4,10000,no
Robert Cormier,4,10000,no
Eldridge Cleaver,4,10000,no
"Baruch Spinoza, Edwin M. Curley, Stuart Hampshire, Edwin Curley",4,10000,no
Geraldine Brooks,4,10000,no
Jessi Klein,4,10000,no
R.L. Mathewson,4,20000,no
"Andre Norton, Mercedes Lackey",4,10000,no
"Carlos Ruiz Zafón, Lucia Graves",4,10000,no
Clive Cussler,4,10000,no
Lynsay Sands,4,20000,no
John Sandford,4,10000,no
Alastair Reynolds,4,10000,no
Jane Shemilt,4,10000,no
"Darwyn Cooke, Dave Stewart, Jared K. Fletcher",4,10000,no
"Betty MacDonald, Alexandra Boiger",4,10000,no
Jennifer Estep,4,20000,no
Rebecca Wells,4,10000,no
Hergé,4,10000,no
"Megan McDonald, Peter H. Reynolds",4,10000,no
Christian Rudder,4,10000,no
"Friedrich Nietzsche, Walter Kaufmann",4,10000,no
N.K. Jemisin,4,10000,no
Sarah Lotz,3,10000,no
"Donald J. Trump, Tony Schwartz",4,10000,no
Enid Blyton,4,10000,no
John Marsden,4,10000,no
"Natsuki Takaya, Alethea Nibley, Athena Nibley",4,10000,no
Alex Lake,4,10000,no
"Brian Herbert, Kevin J. Anderson",4,10000,no
J.D. Robb,4,10000,no
Mike Carey,4,10000,no
"J. Lynn, Jennifer L. Armentrout",4,20000,no
"Anonymous, Juan Mascaró",4,10000,no
Arianna Huffington,4,10000,no
Julie Hockley,4,20000,no
Mark Walden,4,10000,no
تامر إبراهيم,4,10000,no
Terry Goodkind,4,10000,no
John D. MacDonald,4,10000,no
Enid Blyton,4,10000,no
Jana Oliver,4,10000,no
Pema Chödrön,4,10000,no
James Agee,4,10000,no
Andrea Kettenmann,4,10000,no
Chitra Banerjee Divakaruni,3,10000,no
Gwen Hayes,4,20000,no
Sandi Lynn,4,20000,no
Karen   White,4,10000,no
Kiyo Fujiwara,4,10000,no
Brent Weeks,4,10000,no
Nicky Charles,4,10000,no
Dr. Seuss,4,10000,no
Isaac Asimov,4,10000,no
Michael D. Watkins,4,10000,no
Claudia Gray,4,10000,no
Jean Lee Latham,4,10000,no
Meredith Wild,4,0,no
Lisi Harrison,4,10000,no
AnnaLisa Grant,4,10000,no
Penelope Ward,4,10000,no
Margaret Edson,4,10000,no
Lisi Harrison,4,10000,no
The Harvard Lampoon,4,10000,no
James Herbert,4,10000,no
Guy Gavriel Kay,4,10000,no
Ilona Andrews,5,10000,no
M. Leighton,4,20000,no
David James Duncan,4,10000,no
Chris Cleave,4,10000,no
Stephen Davis,4,10000,no
C.J. Sansom,4,10000,no
"Gretchen Rubin, Käthe Mazur",3,10000,no
Jojo Moyes,4,10000,no
"Adolfo Bioy Casares, Suzanne Jill Levine, Jorge Luis Borges, Ruth L.C. Simms, Norah Borges de Torre",4,10000,no
Antony Beevor,4,10000,no
John Irving,3,10000,no
Orson Scott Card,4,10000,no
Dav Pilkey,4,10000,no
Neal Shusterman,4,10000,no
Leslie Jamison,4,10000,no
Bernard Cornwell,4,10000,no
Nora Roberts,4,10000,no
Courtney Milan,4,10000,no
Bisco Hatori,4,10000,no
Carl Hiaasen,4,10000,no
Henry Hazlitt,4,10000,no
Lara Adrian,4,10000,no
Robert Muchamore,4,10000,no
Marko Kloos,4,10000,no
Julia Claiborne Johnson,4,10000,no
Grant Naylor,4,10000,no
Kylie Scott,4,10000,no
Eric S. Nylund,4,10000,no
Rick Riordan,4,10000,no
"Robert Kirkman, Charlie Adlard, Cliff Rathburn",4,10000,no
Cathy Hopkins,4,10000,no
Tim O'Brien,4,10000,no
"Roger Lea MacBride, David Gilleece",4,10000,no
Catherine Bybee,4,10000,no
"Dr. Seuss, Theo LeSieg, Roy McKie",4,10000,no
J.D. Robb,4,10000,no
Carl Hiaasen,4,10000,no
"Brian Herbert, Kevin J. Anderson",4,10000,no
Héctor Tobar,4,10000,no
Francis A. Schaeffer,4,10000,no
