book_id,title,books_count,isbn,authors,original_title,,language_code,average_rating,ratings_count,Class
9266,"Witches of East End (The Beauchamp Family, #1)",31,,Melissa de la Cruz,Witches of East End,,eng,3.51,13806,no
9267,All He Ever Wanted,45,316010367,Anita Shreve,All He Ever Wanted,,eng,3.18,11514,no
9268,The Fifth Dominion (Imajica Part #1/2),9,61094145,Clive Barker,Imajica,,eng,4.24,9421,no
9269,"Worth the Fight (MMA Fighter, #1)",19,,Vi Keeland,Worth the Fight,,eng,4.06,20451,no
9270,Rose Daughter,14,441005837,Robin McKinley,Rose Daughter,,eng,3.77,15696,no
9271,"Fools Rush In (Weddings by Bella, #1)",7,800733428,Janice  Thompson,"Fools Rush In (Weddings by Bella, #1)",,en-US,3.59,8692,no
9272,Ruby Holler,35,60560150,Sharon Creech,Ruby Holler,,,4.01,12438,no
9273,"My Fair Lazy: One Reality Television Addict's Attempt to Discover If Not Being A Dumb Ass Is the New Black, or, a Culture-Up Manifesto",8,045122986X,Jen Lancaster,,,eng,3.91,11826,no
9274,"The Pagan Lord (The Saxon Stories, #7)",40,7331908,Bernard Cornwell,The Pagan Lord,,en-US,4.34,8218,no
9275,See You at the Top,29,1565547063,"Zig Ziglar, Al Mayton",See You at the Top: 25th Anniversary Edition,,,4.25,8888,no
9276,The North Water,26,1627795944,Ian McGuire,The North Water,,eng,4.01,8732,no
9277,"The Forge of God (Forge of God, #1)",30,765301075,Greg Bear,The Forge of God,,eng,3.86,10085,no
9278,"In the Clearing (Tracy Crosswhite, #3)",9,,Robert Dugoni,,,eng,4.25,14051,no
9279,"Hidden Order (Scot Harvath, #12)",20,1476717095,Brad Thor,Hidden Order,,eng,4.1,7857,no
9280,Eleanor of Aquitaine: A Life ,18,345434870,Alison Weir, ,,en-US,3.97,11325,no
9281,"Agamemnon (Oresteia, #1)",190,521010756,"Aeschylus, Judith Affleck, Philip de May, Patricia E. Easterling, John     Harrison",Ἀγαμέμνων,,eng,3.82,11515,no
9282,"Staked (The Iron Druid Chronicles, #8)",13,345548515,Kevin Hearne,Staked,,eng,4.23,9082,no
9283,Harry Potter and Philosophy: If Aristotle Ran Hogwarts,10,812694554,"David Baggett, Shawn E. Klein",Harry Potter and Philosophy: If Aristotle Ran Hogwarts,,,4.45,9264,no
9284,"Sweet Persuasion (Sweet, #2)",19,425227707,Maya Banks,"Sweet Persuasion (Sweet Series, #2)",,eng,4.09,16437,no
9285,"Redeemed (House of Night, #12)",48,312594445,"P.C. Cast, Kristin Cast",Redeemed,,eng,3.95,11604,no
9286,"Do No Harm: Stories of Life, Death and Brain Surgery",27,297869876,Henry Marsh,"Do No Harm: Stories of Life, Death and Brain Surgery",,eng,4.22,7978,no
9287,Jennifer Government,35,349117624,Max Barry,Jennifer Government,,eng,3.65,9722,no
9288,The Christmas Train,63,446615757,David Baldacci,The Christmas Train,,,3.56,11424,no
9289,"Dark Destiny (Dark, #13)",20,843950501,Christine Feehan,"Dark Destiny (Carpathians, #13)",,eng,4.29,14613,no
9290,"Batman: The Dark Knight Strikes Again (The Dark Knight Saga, #2)",19,1563899299,"Frank Miller, Lynn Varley",Batman: The Dark Knight Strikes Again,,eng,3.21,11065,no
9291,Me: Stories of My Life,37,345410092,Katharine Hepburn,Me: Stories of My Life,,eng,3.87,9312,no
9292,The Now Habit: A Strategic Program for Overcoming Procrastination and Enjoying Guilt-Free Play,29,1585425524,Neil A. Fiore,The Now Habit: A Strategic Program for Overcoming Procrastination and Enjoying Guilt-Free Play,,eng,3.88,9396,no
9293,"After Ever Happy (After, #4)",22,1501106406,Anna Todd,After Ever Happy,,en-US,4.08,12671,no
9294,The Auschwitz Escape,19,1414336241,Joel C. Rosenberg,The Auschwitz Escape,,eng,4.32,7844,no
9295,Made in America: An Informal History of the English Language in the United States,28,380713810,Bill Bryson,Made in America: An Informal History of the English Language in the United States,,en-US,3.89,9638,no
9296,The Drama of the Gifted Child: The Search for the True Self,75,465016901,"Alice  Miller, Ruth Ward",Das Drama des begabten Kindes und die Suche nach dem wahren Selbst: eine Um- und Fortschreibung,,en-GB,4.09,9563,no
9297,One Flew Over the Cuckoo's Nest,3,573613435,Dale Wasserman,One Flew Over the Cuckoo's Nest (script),,,4.28,11142,yes
9298,The Case of Charles Dexter Ward,156,345354907,H.P. Lovecraft,The Case of Charles Dexter Ward,,eng,4.2,10153,no
9299,Soon I Will Be Invincible,21,375424865,Austin Grossman,Soon I Will Be Invincible,,eng,3.68,9878,no
9300,Paint it Black,46,316182745,Janet Fitch,Paint It Black,,eng,3.47,9092,no
9301,"Ever After (Lost Love, #2)",19,031024756X,Karen Kingsbury,Ever After,,en-US,4.31,9685,no
9302,Last Orders,49,330489674,Graham Swift,Last Orders,,,3.68,9349,no
9303,Mythologies,82,374521506,"Roland Barthes, Annette Lavers",Mythologies,,eng,4.11,9325,no
9304,Poetics,456,140446362,"Aristotle, Malcolm Heath",Περὶ ποιητικῆς,,eng,3.81,10347,no
9305,Wife 22,41,034552795X,Melanie Gideon,Wife 22,,,3.51,10793,no
9306,Before I Go,17,1476761663,Colleen Oakley,,,,3.79,8181,no
9307,Travel Team,19,142404624,Mike Lupica,Travel Team,,,4.06,8356,no
9308,The Dark Is Rising Sequence  (The Dark Is Rising #1-5),18,20425651,Susan Cooper,"The Dark Is Rising Sequence (The Dark Is Rising, #1-5)",,eng,4.29,11988,yes
9309,The Flight of Gemma Hardy,21,62064223,Margot Livesey,,,eng,3.59,12391,no
9310,"Saint (Paradise, #2)",27,1595540067,Ted Dekker,Saint,,en-US,4.04,10594,no
9311,Groundwork of the Metaphysics of Morals,276,521626951,"Immanuel Kant, Mary J. Gregor, Christine M. Korsgaard",Grundlegung zur Metaphysik der Sitten,,eng,3.78,9104,no
9312,"Crimson Shore (Pendergast, #15)",34,1455525928,"Douglas Preston, Lincoln Child",Crimson Shore,,eng,4,7174,no
9313,More Than Human,79,375703713,Theodore Sturgeon,More Than Human,,eng,3.98,10733,no
9314,"Burn (Michael Bennett, #7)",4,1780890125,"James Patterson, Michael Ledwidge",Burn,,eng,3.88,6866,no
9315,The King's Agent,5,075824682X,Donna Russo Morin,,,en-US,3.81,8250,no
9316,The Healer (O'Malley #5),13,1414310609,Dee Henderson,The Healer,,eng,4.4,11245,no
9317,Islands in the Stream,97,743253426,Ernest Hemingway,Islands in the Stream,,,3.86,9608,no
9318,The Guardian (O'Malley #2),17,1414310579,Dee Henderson,The Guardian,,eng,4.4,11474,no
9319,"Ouran High School Host Club, Vol. 15 (Ouran High School Host Club, #15)",11,1421536706,Bisco Hatori,桜蘭高校ホスト部 15,,eng,4.54,10743,no
9320,Naïve. Super,69,1841956724,"Erlend Loe, Tor Ketil Solberg",Naiv.Super.,,eng,3.89,8642,no
9321,キスよりも早く1 [Kisu Yorimo Hayaku 1] (Faster than a Kiss #1),11,4592184718,"Meca Tanaka, 田中メカ",キスよりも早く1,,jpn,4.23,11232,no
9322,"The Noticer: Sometimes, All a Person Needs Is a Little Perspective",31,785229213,Andy Andrews,"The Noticer: Sometimes, all a person needs is a little perspective.",,eng,4.17,8335,no
9323,Under the Net,47,140014454,Iris Murdoch,Under The Net,,eng,3.76,9506,no
9324,Capital,37,571234607,John Lanchester,Capital,,,3.68,4961,no
9325,"Lenobia's Vow (House of Night Novellas, #2)",17,1250000246,"P.C. Cast, Kristin Cast",Lenobia's Vow,,en-US,4.16,12649,no
9326,"The Goal (Off-Campus, #4)",20,1533344345,Elle Kennedy,,,eng,4.05,14560,no
9327,"Artemis Fowl Boxed Set, Bks 1-5 (Artemis Fowl, #1-5)",2,545010098,Eoin Colfer,"Artemis Fowl Boxed Set (Artemis Fowl, #1-5)",,en-US,4.29,10692,no
9328,"The Boyfriend Thief (Stolen Kiss, #1)",9,,Shana Norris,,,eng,3.74,12080,no
9329,"The Lewis Man (The Lewis Trilogy, #2)",39,857382209,Peter  May,The Lewis Man,,eng,4.2,7870,no
9330,"The Elves of Cintra (Genesis of Shannara, #2)",43,345484118,Terry Brooks,The Elves of Cintra ,,eng,4.09,10663,no
9331,"Priestess of the White (Age of the Five, #1)",37,60815701,Trudi Canavan,Priestess of the White,,eng,3.84,10552,no
9332,"The Vision (Fallen Star, #3)",8,,Jessica Sorensen,,,eng,4.15,12519,no
9333,The Gemini Contenders,52,553282093,Robert Ludlum,The Gemini Contenders,,eng,3.87,10428,no
9334,"The Field of Swords (Emperor, #3)",48,440240964,Conn Iggulden,"The Field of Swords (Emperor, #3)",,en-US,4.26,9293,no
9335,Abandon,22,312537409,Blake Crouch,Abandon,,en-US,3.74,4713,no
9336,"Final Jeopardy (Alexandra Cooper, #1)",38,671010123,Linda Fairstein,Final Jeopardy,,en-US,3.9,11250,no
9337,April 1865: The Month That Saved America,12,60899689,Jay Winik,April 1865: The Month That Saved America (P.S.),,,4.15,8850,no
9338,"The Haunted (The Hollow, #2)",18,141697895X,Jessica Verday,The Haunted,,en-CA,4.15,12890,no
9339,The Protector (O'Malley #4),20,1414310595,Dee Henderson,,,eng,4.38,10704,no
9340,Tell Me Three Things,33,553535641,Julie Buxbaum,Tell Me Three Things,,eng,4.1,15565,no
9341,"The It Girl (It Girl, #1)",24,316011851,Cecily von Ziegesar,"The It Girl (It Girl, Book 1)",,eng,3.66,11929,no
9342,Single White Vampire (Argeneau #3),37,505525526,Lynsay Sands,Single White Vampire,,eng,4.16,16618,no
9343,"The Wheel of Time: Boxed Set  (Wheel of Time, #1-8)",2,312875045,Robert Jordan,"The Wheel of Time: Boxed Set  (Wheel of Time, #1-8)",,,4.37,9031,no
9344,Social Intelligence: The New Science of Human Relationships,52,553803522,Daniel Goleman,Social Intelligence: The New Science of Human Relationships,,,3.97,8670,no
9345,Diary ng Panget,2,,"HaveYouSeenThisGirL, Jan Irene Villar",,,fil,4.4,7016,no
9346,"Call Me Irresistible (Wynette, Texas #5)",30,61351520,Susan Elizabeth Phillips,Call Me Irresistible,,eng,4.07,15449,no
9347,Who Will Cry When You Die? Life Lessons from the Monk Who Sold His Ferrari,38,1401900127,Robin S. Sharma,Who Will Cry When You Die? Life Lessons from the Monk Who Sold His Ferrari,,eng,3.93,7174,no
9348,Promise Not to Tell,31,61143316,Jennifer McMahon,Promise Not to Tell,,eng,3.62,11775,no
9349,"A Modern Witch (A Modern Witch, #1)",16,,Debora Geary,A Modern Witch,,eng,3.73,11264,no
9350,The Traveler's Gift: Seven Decisions that Determine Personal Success,36,785273220,Andy Andrews,The Traveler's Gift: Seven Decisions that Determine Personal Success,,eng,4.1,8055,no
9351,"Shine Not Burn (Shine Not Burn, #1)",13,,Elle Casey,Shine Not Burn,,eng,4.07,14739,no
9352,Double Identity,11,689873794,Margaret Peterson Haddix,Double Identity,,,4.01,12978,no
9353,Si-cology 1: Tales and Wisdom from Duck Dynasty’s Favorite Uncle,10,1476745374,"Si Robertson, Mark Schlabach",,,eng,3.94,7329,no
9354,"Darth Paper Strikes Back (Origami Yoda, #2)",19,1419700278,Tom Angleberger,Darth Paper Strikes Back,,eng,4.12,10798,no
9355,"The Girl in the Steel Corset (Steampunk Chronicles, #1)",27,373210337,Kady Cross,The Girl in the Steel Corset,,eng,3.81,17825,no
9356,"Gut gegen Nordwind (Gut gegen Nordwind, #1)",96,3552060413,Daniel Glattauer,Gut gegen Nordwind,,ger,3.88,6874,no
9357,My Brother Sam Is Dead,26,439783607,"James Lincoln Collier, Christopher Collier",My Brother Sam Is Dead,,eng,3.39,12817,no
9358,Dream Man,42,671019759,Linda Howard,Dream Man,,eng,4.04,14604,no
9359,Rubicon: The Last Years of the Roman Republic,39,1400078970,Tom Holland,Rubicon: The Last Years of the Roman Republic,,eng,4.17,9224,no
9360,"The Green Mile, Part 6: Coffey on the Mile",26,140258612,Stephen King,"The Green Mile, Part 6: Coffey on the Mile",,eng,4.55,11936,no
9361,Catalyst,25,142400017,Laurie Halse Anderson,,,en-US,3.62,13840,no
9362,"Nice Girls Don't Have Fangs (Jane Jameson, #1)",13,1416589422,Molly Harper,"Nice Girls Don't Have Fangs (Jane Jameson, #1)",,en-US,3.92,18122,no
9363,Belinda,15,425176657,"Anne Rice, Anne Rampling",Belinda,,en-US,3.6,10018,no
9364,"When Beauty Tamed the Beast (Fairy Tales, #2)",30,62021273,Eloisa James,When Beauty Tamed the Beast,,eng,4.06,16245,no
9365,"Miles to Go (The Walk, #2)",18,1439191379,Richard Paul Evans,Miles to Go,,,4.27,9654,no
9366,"The Gift (Crown's Spies, #3)",51,671702505,Julie Garwood,The Gift,,eng,4.17,13977,no
9367,My Friend Dahmer,13,1419702173,Derf Backderf,My Friend Dahmer,,eng,3.88,11563,yes
9368,"The Lion's Lady (Crown's Spies, #1)",40,067173783X,Julie Garwood,The Lion's Lady,,eng,4.16,15614,no
9369,Beach Town,11,1250065933,Mary Kay Andrews,,,,3.58,8827,no
9370,Heart on a Chain,6,,Cindy C. Bennett,Heart on a Chain,,en-GB,4.04,16007,no
9371,"The Legend of Luke (Redwall, #12)",25,142501093,Brian Jacques,The Legend of Luke,,,3.99,12658,no
9372,Babe: The Gallant Pig,54,375829709,"Dick King-Smith, Maggie Kneen",The Sheep-Pig,,eng,4.05,11229,yes
9373,Wishin' and Hopin',17,,Wally Lamb,Wishin' and Hopin': A Christmas Story,,eng,3.52,10966,no
9374,"Dream Team: How Michael, Magic, Larry, Charles, and the Greatest Team of All Time Conquered the World and Changed the Game of Basketball Forever",14,345520483,Jack McCallum,Dream Team,,eng,4.16,8000,no
9375,Influencer: The Power to Change Anything,23,007148499X,"Kerry Patterson, Joseph Grenny, David Maxfield, Ron McMillan, Al Switzler",Influencer: The Power to Change Anything,,en-GB,3.98,8036,yes
9376,The Hand of Oberon (The Chronicles of Amber #4),56,380016648,Roger Zelazny,The Hand of Oberon - The Courts of Chaos ,,eng,4.19,12627,no
9377,"No Place to Run (KGI, #2)",18,425238199,Maya Banks,No Place to Run,,eng,4.29,16649,no
9378,"The Dragonslayer (Bone, #4)",27,439706378,"Jeff Smith, Steve Hamaker","The Dragonslayer (Bone, #4)",,eng,4.33,11044,no
9379,Eat to Live: The Revolutionary Formula for Fast and Sustained Weight Loss,43,316735507,Joel Fuhrman,Eat to Live,,,4.12,7274,no
9380,"A Week to Be Wicked (Spindle Cove, #2)",28,62049879,Tessa Dare,A Week to Be Wicked,,eng,4.12,14615,no
9381,Rain Reign,20,312643004,Ann M. Martin,,,eng,4.21,11872,no
9382,"Claimed By Shadow (Cassandra Palmer, #2)",28,451461525,Karen Chance,Claimed By Shadow,,en-US,3.98,18318,no
9383,"Meet Samantha: An American Girl (American Girls: Samantha, #1)",11,937295809,"Susan S. Adler, Renée Graef, Nancy Niles","Meet Samantha: An American Girl (American Girls: Samantha, #1)",,eng,3.95,15460,no
9384,The Secret Scripture,60,571215289,Sebastian Barry,The Secret Scripture,,eng,3.75,9565,no
9385,Batwoman: Elegy,9,1401226922,"Greg Rucka, J.H. Williams III, Rachel Maddow",Batwoman: Elegy,,eng,4.16,11001,no
9386,When the Emperor Was Divine,39,385721811,Julie Otsuka,When the Emperor Was Divine,,eng,3.7,11529,no
9387,"Foreplay (The Ivy Chronicles, #1)",12,62279874,Sophie Jordan,Foreplay,,eng,3.94,14461,no
9388,"Night Prey (Lucas Davenport, #6)",33,6478964,John Sandford,Night Prey,,eng,4.14,11975,no
9389,"Clouds of Witness (Lord Peter Wimsey, #2)",122,61043532,Dorothy L. Sayers,Clouds of Witness,,eng,4.04,12013,no
9390,"Body Movers (Body Movers, #1)",22,778324826,Stephanie Bond,Body Movers ,,eng,3.84,10719,no
9391,"The Nasty Bits: Collected Varietal Cuts, Usable Trim, Scraps, and Bones",17,1582344515,Anthony Bourdain,"The Nasty Bits: Collected Varietal Cuts, Useable Trim, Scraps, and Bones",,,3.75,8021,no
9392,Lincoln in the Bardo,2,812995341,George Saunders,Lincoln in the Bardo,,eng,3.93,20373,no
9393,"Zero History (Blue Ant, #3)",30,399156828,William Gibson,Zero History,,eng,3.93,10394,no
9394,Sophie & Carter,9,1935089447,Chelsea Fine,Sophie & Carter,,eng,3.83,11849,no
9395,"Small Steps (Holes, #2)",43,385733143,Louis Sachar,Small Steps,,eng,3.69,11837,no
9396,The Wicked Girls,35,1847445209,Alex Marwood,The Wicked Girls,,eng,3.48,9180,no
9397,"Agents of Light and Darkness (Nightside, #2)",21,441011136,Simon R. Green,Agents of Light and Darkness,,eng,4,12827,no
9398,Stand on Zanzibar,55,1857988361,John Brunner,Stand on Zanzibar,,eng,3.96,11021,no
9399,Homer's Odyssey,33,038534385X,Gwen Cooper,Homer's Odyssey ,,en-US,4.18,9907,no
9400,"Sad Cypress (Hercule Poirot, #21)",174,7120710,Agatha Christie,Sad Cypress,,eng,3.83,12538,no
9401,Avatar Volume 1: The Last Airbender (Avatar #1),8,1595328912,"Michael Dante DiMartino, Bryan Konietzko",Avatar: Last Airbender v. 1 (Avatar (Graphic Novels)),,eng,4.52,8261,no
9402,"Five Go to Smuggler's Top (Famous Five, #4)",81,340796189,Enid Blyton,Five Go to Smuggler's Top,,eng,4.03,10441,no
9403,"Indemnity Only (V.I. Warshawski, #1)",47,440210690,Sara Paretsky,Indemnity Only,,eng,3.89,11954,no
9404,"Five Run Away Together (Famous Five, #3)",79,340796170,Enid Blyton,Five Run Away Together,,en-US,4.03,10698,no
9405,The Promise,43,751505544,Danielle Steel,The Promise,,en-US,3.93,9836,no
9406,A Redbird Christmas,34,345480260,Fannie Flagg,A Redbird Christmas,,eng,3.86,11101,no
9407,The Haj,37,553248642,Leon Uris,The Haj,,eng,3.99,10060,no
9408,"The Darkest Road (The Fionavar Tapestry, #3)",46,451451805,Guy Gavriel Kay,The Darkest Road,,eng,4.18,11755,no
9409,"Summer of My German Soldier (Summer of My German Soldier, #1)",51,440900565,Bette Greene,Summer of My German Soldier,,,3.66,12108,no
9410,Rogues,24,345537262,"George R.R. Martin, Gardner R. Dozois, Joe Abercrombie, Gillian Flynn, Matthew Hughes, Joe R. Lansdale, Michael Swanwick, David  Ball, Carrie Vaughn, Scott Lynch, Bradley Denton, Cherie Priest, Daniel Abraham, Paul Cornell, Steven Saylor, Garth Nix, Walter Jon Williams, Phyllis Eisenstein, Lisa Tuttle, Neil Gaiman, Connie Willis, Patrick Rothfuss",Rogues,,eng,3.86,10135,no
9411,"The Midwife's Revolt (The Midwife Series, #1)",7,,Jodi Daynard,,,eng,3.97,8780,no
9412,"Bound by Honor (Born in Blood Mafia Chronicles, #1)",5,,Cora Reilly,Bound by Honor,,eng,4.14,15138,yes
9413,Anti-Stepbrother,7,,Tijan,,,eng,4.14,10334,no
9414,"Deeper Than Midnight (Midnight Breed, #9)",32,440246113,Lara Adrian,Deeper than Midnight,,en-US,4.29,16679,no
9415,"Mercy Blade (Jane Yellowrock, #3)",12,451463722,Faith Hunter,Mercy Blade,,eng,4.21,14856,no
9416,I Do -- But I Don't,12,743496973,Cara Lockwood,I Do (But I Don't),,,3.66,9151,yes
9417,"Skippyjon Jones in Mummy Trouble (Skippyjon Jones, #3)",13,525477543,Judy Schachner,Skippyjon Jones in Mummy Trouble (Skippyjon Jones),,en-US,4.25,11076,no
9418,Daily Rituals: How Artists Work,35,307273601,Mason Currey,Daily Rituals: How Artists Work,,eng,3.66,8565,no
9419,"The Boy Who Came Back from Heaven: A Remarkable Account of Miracles, Angels, and Life beyond This World",19,1414336063,"Kevin Malarkey, Alex Malarkey",The Boy Who Came Back from Heaven,,eng,3.89,8945,no
9420,"Knight & Stay (Knight, #2)",10,,Kitty French,,,eng,4.19,18124,no
9421,"An Incomplete Revenge (Maisie Dobbs, #5)",18,719569516,Jacqueline Winspear,An Incomplete Revenge,,en-GB,4.09,11579,no
9422,The Night Sister,17,385538510,Jennifer McMahon,The Night Sister,,eng,3.67,10219,no
9423,You Don't Have to Say You Love Me,14,552163295,Sarra Manning,,,eng,3.97,12898,no
9424,"Tales from Earthsea (Earthsea Cycle, #5)",58,441011241,Ursula K. Le Guin,Tales from Earthsea,,eng,4,11530,no
9425,The Sound of Things Falling,54,1594487480,"Juan Gabriel Vásquez, Anne McLean",El ruido de las cosas al caer,,eng,3.74,6113,no
9426,"Maid for the Billionaire (Legacy Collection, #1)",16,,Ruth Cardello,,,eng,3.77,11539,no
9427,Ashley Bell,27,345545966,Dean Koontz,Ashley Bell,,eng,3.59,8118,no
9428,Johnny Mnemonic,18,000224618X,"William Gibson, Terry Bisson",Johnny Mnemonic,,en-US,3.75,9564,no
9429,"Rogue Squadron (Star Wars: X-Wing, #1)",20,553568019,Michael A. Stackpole,Rogue Squadron,,en-GB,4.02,11405,no
9430,Fine Things,43,440244056,Danielle Steel,Fine Things,,,3.92,10519,no
9431,"The Chase (Isaac Bell, #1)",51,399154388,Clive Cussler,The Chase,,en-US,3.92,10998,no
9432,Amusing Ourselves to Death: Public Discourse in the Age of Show Business,35,014303653X,"Neil Postman, Andrew Postman",Amusing Ourselves to Death: Public Discourse in the Age of Show Business,,eng,4.14,9736,no
9433,"Nerilka's Story (Pern, #8)",25,345419588,Anne McCaffrey,"Nerilka's Story (Pern: Dragonriders of Pern, #5)",,eng,3.78,12936,no
9434,"King of Foxes (Conclave of Shadows, #2)",33,380803267,Raymond E. Feist,King of Foxes,,,3.95,10684,no
9435,Hairy Maclary from Donaldson's Dairy,29,670913502,Lynley Dodd,Hairy Maclary from Donaldson's Dairy,,eng,4.28,11051,no
9436,Wonderful Tonight,21,307393844,"Pattie Boyd, Penny Junor",Wonderful Tonight: An Autobiography,,en-US,3.65,8254,no
9437,The Obituary Writer,15,393346773,Ann Hood,The Obituary Writer,,eng,3.7,5178,no
9438,"Tunnels (Tunnels, #1)",60,1905294425,"Roderick Gordon, Brian  Williams",Tunnels,,en-CA,3.57,11678,no
